Name,m/z,I,I %,Res.,S/N
FA-parent,203.25919,3661610,0.8,1103813,4.6
FA-parent,203.46156000000002,3526881,0.8,1012152,4.3
FA-parent,203.59241,3360136,0.7,1068027,4.0
FA-parent,203.70255,3969624,0.9,1071434,5.2
FA-parent,204.0718,4046587,0.9,1027711,5.3
FA-parent,204.09958999999998,3461733,0.7,1046238,4.2
FA-parent,204.44216,3523593,0.8,1192701,4.3
FA-parent,204.66133,3502210,0.8,1426297,4.3
FA-parent,204.75757,3369305,0.7,1034754,4.0
FA-parent,204.83504,4062729,0.9,817484,5.4
FA-parent,204.88891,3501936,0.8,961030,4.3
FA-parent,204.90964,4427121,1.0,1057094,6.1
FA-parent,204.92186,3599126,0.8,506211,4.5
FA-parent,204.92558,3365319,0.7,1330405,4.0
FA-parent,204.9599,3525810,0.8,946289,4.3
FA-parent,205.0114,3978665,0.9,1214882,5.2
FA-parent,205.03685,3382471,0.7,1493257,4.0
FA-parent,205.03773999999999,3594539,0.8,1459375,4.5
FA-parent,205.08706,5072918,1.1,1198286,7.3
FA-parent,205.11383,3483419,0.8,1201883,4.2
FA-parent,205.15601999999998,3614875,0.8,1209960,4.5
FA-parent,205.16737,3412496,0.7,1300679,4.1
FA-parent,205.19836999999998,4138713,0.9,609729,5.5
FA-parent,205.22892,3605835,0.8,1128271,4.5
FA-parent,205.31945,3869480,0.8,1013703,5.0
FA-parent,205.32273,3620183,0.8,917468,4.5
FA-parent,205.33424,3413449,0.7,1338701,4.1
FA-parent,205.34342,3534763,0.8,1183116,4.3
FA-parent,205.34839,3433573,0.7,1178202,4.1
FA-parent,205.41529,3729015,0.8,731317,4.7
FA-parent,205.55806,3496089,0.8,875469,4.3
FA-parent,205.57244,3570142,0.8,1391043,4.4
FA-parent,205.64156,3362224,0.7,1194347,4.0
FA-parent,205.66745,3424196,0.7,1290144,4.1
FA-parent,205.67353,3412550,0.7,1077588,4.1
FA-parent,205.77186,3392184,0.7,842712,4.1
FA-parent,205.77957,3853548,0.8,1241785,5.0
FA-parent,205.78647,3398670,0.7,1128208,4.1
FA-parent,205.78722,3536725,0.8,777451,4.3
FA-parent,205.81224,3526707,0.8,727368,4.3
FA-parent,205.83094,3377364,0.7,1193812,4.0
FA-parent,205.83258999999998,3458797,0.7,1292629,4.2
FA-parent,205.84828000000002,3390038,0.7,656645,4.1
FA-parent,205.86039,3373592,0.7,1015961,4.0
FA-parent,205.86453999999998,3767951,0.8,1148092,4.8
FA-parent,205.90453,3923382,0.8,1101684,5.1
FA-parent,205.92584,3916758,0.8,898543,5.1
FA-parent,205.92664,3604000,0.8,1182098,4.5
FA-parent,205.9323,3738632,0.8,936126,4.7
FA-parent,205.93294,3617877,0.8,951801,4.5
FA-parent,205.99236000000002,3799320,0.8,875806,4.9
FA-parent,206.00608,3563758,0.8,1079981,4.4
FA-parent,206.01725,3375364,0.7,1042156,4.0
FA-parent,206.02249,3379149,0.7,404707,4.0
FA-parent,206.02704,3362631,0.7,844585,4.0
FA-parent,206.04166999999998,3440721,0.7,1381291,4.2
FA-parent,206.1183,3710778,0.8,1371982,4.7
FA-parent,206.12188999999998,3419299,0.7,1099270,4.1
FA-parent,206.16159,3387127,0.7,1291376,4.1
FA-parent,206.1875,3879692,0.8,896810,5.0
FA-parent,206.19368,3648960,0.8,1115988,4.6
FA-parent,206.20533999999998,3379313,0.7,1015757,4.0
FA-parent,206.21008,3546227,0.8,864707,4.4
FA-parent,206.23837,3371573,0.7,1112413,4.0
FA-parent,206.23975,3838678,0.8,680098,4.9
FA-parent,206.24137,3570727,0.8,629493,4.4
FA-parent,206.30172,3530107,0.8,1074786,4.3
FA-parent,206.34863,3693619,0.8,898599,4.7
FA-parent,206.35342,3851084,0.8,592205,5.0
FA-parent,206.35824,3418196,0.7,923345,4.1
FA-parent,206.38222,3871269,0.8,907376,5.0
FA-parent,206.40261999999998,3638502,0.8,937256,4.5
FA-parent,206.41815,3681794,0.8,669751,4.6
FA-parent,206.45927,3367902,0.7,1012032,4.0
FA-parent,206.4639,3570750,0.8,875465,4.4
FA-parent,206.4943,3477202,0.8,1454419,4.2
FA-parent,206.50421,3411610,0.7,1117586,4.1
FA-parent,206.54076,3608565,0.8,604292,4.5
FA-parent,206.56896,3632835,0.8,999645,4.5
FA-parent,206.62003,3412532,0.7,1376623,4.1
FA-parent,206.63179,3728464,0.8,928130,4.7
FA-parent,206.73778000000001,3619753,0.8,770899,4.5
FA-parent,206.7496,3395455,0.7,1099777,4.1
FA-parent,206.78599,3770591,0.8,1401839,4.8
FA-parent,206.78666,3483972,0.8,813086,4.2
FA-parent,206.79277,3542724,0.8,1109769,4.4
FA-parent,206.82583,3648333,0.8,999528,4.6
FA-parent,206.84939,3526866,0.8,862986,4.3
FA-parent,206.85028,3372443,0.7,889330,4.0
FA-parent,206.86033999999998,3408192,0.7,730085,4.1
FA-parent,206.87776000000002,3815231,0.8,1385025,4.9
FA-parent,206.89443,3874641,0.8,1175186,5.0
FA-parent,206.89504,3707873,0.8,926267,4.7
FA-parent,206.90389,3640908,0.8,1014632,4.5
FA-parent,206.90525,3914447,0.8,1334788,5.1
FA-parent,206.91962,3635475,0.8,1108768,4.5
FA-parent,206.92268,3746667,0.8,755564,4.8
FA-parent,206.96918,3823506,0.8,661234,4.9
FA-parent,207.02917,3421953,0.7,1183203,4.1
FA-parent,207.04231000000001,3609537,0.8,910278,4.5
FA-parent,207.06445,3388781,0.7,753885,4.1
FA-parent,207.08694,4355012,0.9,717415,5.9
FA-parent,207.09833999999998,3359981,0.7,1237686,4.0
FA-parent,207.12157,4265026,0.9,996779,5.8
FA-parent,207.13683999999998,4114307,0.9,839106,5.5
FA-parent,207.13856,5170354,1.1,600532,7.5
FA-parent,207.14205,3792427,0.8,774681,4.8
FA-parent,207.15255,3740640,0.8,1084785,4.7
FA-parent,207.17639,3369582,0.7,698035,4.0
FA-parent,207.17834,3703228,0.8,652857,4.7
FA-parent,207.18986,3899351,0.8,1032005,5.1
FA-parent,207.20614,3452407,0.7,1514860,4.2
FA-parent,207.20702,3514360,0.8,1314257,4.3
FA-parent,207.22575,3415366,0.7,1170050,4.1
FA-parent,207.22665,3382213,0.7,828020,4.0
FA-parent,207.2391,3600433,0.8,1081528,4.5
FA-parent,207.25288,3504622,0.8,1370304,4.3
FA-parent,207.25473,3993322,0.9,1084092,5.2
FA-parent,207.26283999999998,3637292,0.8,1173777,4.5
FA-parent,207.26492,3496157,0.8,1484785,4.3
FA-parent,207.26969,3543827,0.8,1195737,4.4
FA-parent,207.28271999999998,3982535,0.9,932020,5.2
FA-parent,207.28728,3545207,0.8,1254913,4.4
FA-parent,207.32058,3937633,0.8,658851,5.1
FA-parent,207.33623,3365483,0.7,1201032,4.0
FA-parent,207.34374,3968665,0.9,632577,5.2
FA-parent,207.34792,3413874,0.7,1093536,4.1
FA-parent,207.37057,3770772,0.8,1268794,4.8
FA-parent,207.42009,3428692,0.7,1219899,4.1
FA-parent,207.47832,3371856,0.7,1135355,4.0
FA-parent,207.51396,3900862,0.8,967165,5.1
FA-parent,207.51779,3581041,0.8,1254258,4.4
FA-parent,207.51978,3591973,0.8,1046631,4.5
FA-parent,207.52126,3394406,0.7,458538,4.1
FA-parent,207.52624,3681213,0.8,1233611,4.6
FA-parent,207.54335,4354355,0.9,1026775,5.9
FA-parent,207.56163,3465669,0.7,1065464,4.2
FA-parent,207.57127,3450848,0.7,1275623,4.2
FA-parent,207.58977,4201119,0.9,972251,5.6
FA-parent,207.60756999999998,4403640,1.0,1235750,6.0
FA-parent,207.62175,3815469,0.8,977631,4.9
FA-parent,207.63844,3518867,0.8,696720,4.3
FA-parent,207.64885,3909523,0.8,1192103,5.1
FA-parent,207.64938999999998,4242474,0.9,1217368,5.7
FA-parent,207.65363,3400940,0.7,933064,4.1
FA-parent,207.67266,3648299,0.8,839143,4.6
FA-parent,207.67467,3900932,0.8,1061800,5.1
FA-parent,207.68705,3608895,0.8,901129,4.5
FA-parent,207.69632,3830672,0.8,1133254,4.9
FA-parent,207.69839,3509612,0.8,990480,4.3
FA-parent,207.76093999999998,3472126,0.7,1352970,4.2
FA-parent,207.80046000000002,3950264,0.9,974217,5.2
FA-parent,207.80755,3365581,0.7,1066165,4.0
FA-parent,207.84448999999998,3532949,0.8,887226,4.3
FA-parent,207.87301000000002,4288419,0.9,1092756,5.8
FA-parent,207.87517,3567782,0.8,985743,4.4
FA-parent,207.88421,3841509,0.8,745224,4.9
FA-parent,207.88869,4169533,0.9,804835,5.6
FA-parent,207.93435,3451026,0.7,904209,4.2
FA-parent,207.93985,3715317,0.8,1048065,4.7
FA-parent,207.95203,3498484,0.8,1040924,4.3
FA-parent,207.95531,3503920,0.8,1095219,4.3
FA-parent,207.96565,3945495,0.9,925305,5.1
FA-parent,207.96649,3748354,0.8,1086671,4.8
FA-parent,207.96719,3516189,0.8,1062889,4.3
FA-parent,207.98582,4672069,1.0,927567,6.6
FA-parent,208.02251,3968180,0.9,812045,5.2
FA-parent,208.0249,3453853,0.7,1296018,4.2
FA-parent,208.02536,3528364,0.8,1170515,4.3
FA-parent,208.03181,3397212,0.7,631117,4.1
FA-parent,208.03471000000002,4006855,0.9,798136,5.3
FA-parent,208.08725,3912665,0.8,1153189,5.1
FA-parent,208.0976,3742113,0.8,1319288,4.7
FA-parent,208.10666,4214755,0.9,1302856,5.7
FA-parent,208.11133,4005285,0.9,1218824,5.3
FA-parent,208.11913,3568777,0.8,1316350,4.4
FA-parent,208.12436,3589496,0.8,775733,4.4
FA-parent,208.1476,4097021,0.9,970387,5.4
FA-parent,208.15717,4127538,0.9,396457,5.5
FA-parent,208.15941,3849302,0.8,968178,5.0
FA-parent,208.2005,3768350,0.8,1360346,4.8
FA-parent,208.22323,3925683,0.8,895282,5.1
FA-parent,208.22986,3359004,0.7,1082014,4.0
FA-parent,208.25668000000002,3742753,0.8,1239871,4.7
FA-parent,208.27518,3412939,0.7,1286076,4.1
FA-parent,208.28804,3570336,0.8,965271,4.4
FA-parent,208.2894,4852463,1.0,960691,6.9
FA-parent,208.29058999999998,3626843,0.8,1247748,4.5
FA-parent,208.31099,3586781,0.8,888131,4.4
FA-parent,208.31264,4001503,0.9,1004697,5.3
FA-parent,208.32067,4029252,0.9,942475,5.3
FA-parent,208.32318,3381534,0.7,1410183,4.0
FA-parent,208.33623,3563152,0.8,951383,4.4
FA-parent,208.36323000000002,3716915,0.8,1375033,4.7
FA-parent,208.4386,3816268,0.8,1311709,4.9
FA-parent,208.45817,3818358,0.8,742359,4.9
FA-parent,208.46277,4595172,1.0,967618,6.4
FA-parent,208.46666000000002,3663583,0.8,1496199,4.6
FA-parent,208.47803000000002,3436615,0.7,1534930,4.2
FA-parent,208.4889,3749715,0.8,1172328,4.8
FA-parent,208.49808000000002,3746642,0.8,799799,4.8
FA-parent,208.50617,3931773,0.8,1025459,5.1
FA-parent,208.52421999999999,4296023,0.9,903593,5.8
FA-parent,208.54189,3370332,0.7,1091918,4.0
FA-parent,208.5482,4070267,0.9,1221669,5.4
FA-parent,208.55062,3969128,0.9,974107,5.2
FA-parent,208.55553999999998,3525886,0.8,1389400,4.3
FA-parent,208.56455,3859764,0.8,1077873,5.0
FA-parent,208.5672,3474539,0.7,1313991,4.2
FA-parent,208.56978,3767102,0.8,1149040,4.8
FA-parent,208.5737,3474595,0.7,1362608,4.2
FA-parent,208.61603,3398898,0.7,751926,4.1
FA-parent,208.61856,3833011,0.8,998776,4.9
FA-parent,208.62239,3390572,0.7,681784,4.1
FA-parent,208.62403,3915911,0.8,948786,5.1
FA-parent,208.6294,3585075,0.8,1206981,4.4
FA-parent,208.64559,3930767,0.8,1185152,5.1
FA-parent,208.66303,3749621,0.8,930043,4.8
FA-parent,208.66368,4210736,0.9,1082719,5.7
FA-parent,208.6746,4111203,0.9,659027,5.5
FA-parent,208.6763,3818440,0.8,1007173,4.9
FA-parent,208.6776,3518610,0.8,922908,4.3
FA-parent,208.7,4242624,0.9,997215,5.7
FA-parent,208.70861000000002,3374553,0.7,843032,4.0
FA-parent,208.72189,3737593,0.8,826140,4.7
FA-parent,208.7292,4056196,0.9,1008993,5.4
FA-parent,208.75019,4273108,0.9,938553,5.8
FA-parent,208.75507,3616420,0.8,1193228,4.5
FA-parent,208.77761999999998,3819553,0.8,1144231,4.9
FA-parent,208.81271999999998,3654523,0.8,757874,4.6
FA-parent,208.81773,3430089,0.7,903244,4.1
FA-parent,208.82071000000002,3420272,0.7,1344172,4.1
FA-parent,208.82205,3744832,0.8,1383734,4.8
FA-parent,208.83274,3502979,0.8,1071202,4.3
FA-parent,208.83478,4154708,0.9,875803,5.5
FA-parent,208.85006,4293335,0.9,1144202,5.8
FA-parent,208.87909,3651128,0.8,1067284,4.6
FA-parent,208.88111,5263274,1.1,945023,7.7
FA-parent,208.89816000000002,3400856,0.7,1097648,4.1
FA-parent,208.89958000000001,3470228,0.7,846041,4.2
FA-parent,208.91654,3632655,0.8,828524,4.5
FA-parent,208.92417,4251378,0.9,980648,5.7
FA-parent,208.94162,3665179,0.8,838413,4.6
FA-parent,208.96587,3599317,0.8,599934,4.5
FA-parent,208.97721,3377090,0.7,981221,4.0
FA-parent,208.98631,3494623,0.8,479463,4.3
FA-parent,208.99095,3821113,0.8,739169,4.9
FA-parent,208.99533,3515364,0.8,592687,4.3
FA-parent,209.01809,3619594,0.8,945395,4.5
FA-parent,209.02338,3823961,0.8,1383158,4.9
FA-parent,209.04557,6721187,1.5,1282322,10.5
FA-parent,209.07998,3478489,0.8,692518,4.2
FA-parent,209.08202,4015701,0.9,1116032,5.3
FA-parent,209.09211000000002,3590287,0.8,339459,4.5
FA-parent,209.09872,3396730,0.7,1040812,4.1
FA-parent,209.10771,3712579,0.8,1099995,4.7
FA-parent,209.11456,4820449,1.0,1183307,6.8
FA-parent,209.1212,4111728,0.9,1355318,5.5
FA-parent,209.1255,3382894,0.7,1038098,4.0
FA-parent,209.12781999999999,3509340,0.8,1122205,4.3
FA-parent,209.13793,3519982,0.8,816022,4.3
FA-parent,209.15171999999998,3536436,0.8,1677358,4.3
FA-parent,209.17621,3544576,0.8,1203832,4.4
FA-parent,209.17908,3847766,0.8,824488,5.0
FA-parent,209.1873,3404403,0.7,1111351,4.1
FA-parent,209.20407,3732889,0.8,1458249,4.7
FA-parent,209.20873999999998,3824014,0.8,933828,4.9
FA-parent,209.2095,3443586,0.7,1135017,4.2
FA-parent,209.21405,4522375,1.0,1146946,6.3
FA-parent,209.21822,4104249,0.9,1091577,5.5
FA-parent,209.232,4351157,0.9,976076,5.9
FA-parent,209.23462,3383688,0.7,1017599,4.0
FA-parent,209.23742,4401146,0.9,624888,6.0
FA-parent,209.25066,3471125,0.7,1154862,4.2
FA-parent,209.26078,3560239,0.8,1453689,4.4
FA-parent,209.26237,3497988,0.8,1031346,4.3
FA-parent,209.26317,5057051,1.1,1188914,7.3
FA-parent,209.28204,3696853,0.8,1283349,4.7
FA-parent,209.29652,3850223,0.8,793795,5.0
FA-parent,209.32695,3364362,0.7,655079,4.0
FA-parent,209.32873999999998,3784413,0.8,984808,4.8
FA-parent,209.33073000000002,3417205,0.7,1374641,4.1
FA-parent,209.34837,3773043,0.8,1352760,4.8
FA-parent,209.35936999999998,3360313,0.7,1063123,4.0
FA-parent,209.36868,4378774,0.9,1021234,6.0
FA-parent,209.40221,4123309,0.9,691828,5.5
FA-parent,209.41805,4022235,0.9,1276143,5.3
FA-parent,209.41936,3421666,0.7,990215,4.1
FA-parent,209.42973999999998,3554375,0.8,1281575,4.4
FA-parent,209.43013,4048160,0.9,946239,5.3
FA-parent,209.43126999999998,3640505,0.8,1200856,4.5
FA-parent,209.43375,3895969,0.8,976230,5.0
FA-parent,209.43601999999998,3636760,0.8,636201,4.5
FA-parent,209.4374,3370591,0.7,1267453,4.0
FA-parent,209.43792,3538427,0.8,1064000,4.4
FA-parent,209.44498000000002,3753936,0.8,852786,4.8
FA-parent,209.4476,3522254,0.8,781899,4.3
FA-parent,209.44967,3489665,0.8,1242501,4.3
FA-parent,209.4509,3544791,0.8,1201599,4.4
FA-parent,209.46436,3468613,0.7,711155,4.2
FA-parent,209.46598,3720171,0.8,630665,4.7
FA-parent,209.48343,3568342,0.8,847763,4.4
FA-parent,209.49291000000002,3598646,0.8,905144,4.5
FA-parent,209.49618999999998,3609621,0.8,1024706,4.5
FA-parent,209.50777,3775520,0.8,961133,4.8
FA-parent,209.51156,3836660,0.8,635712,4.9
FA-parent,209.53404,3539510,0.8,1113814,4.4
FA-parent,209.53791,4665003,1.0,981042,6.5
FA-parent,209.54247,3500587,0.8,1028689,4.3
FA-parent,209.54728,3931264,0.8,990370,5.1
FA-parent,209.55276,4419161,1.0,854363,6.1
FA-parent,209.55723,3371264,0.7,1233417,4.0
FA-parent,209.5621,3963329,0.9,1089083,5.2
FA-parent,209.56448999999998,3611373,0.8,800032,4.5
FA-parent,209.57452,3360691,0.7,460458,4.0
FA-parent,209.58106999999998,4238345,0.9,876519,5.7
FA-parent,209.58694,4441739,1.0,1182119,6.1
FA-parent,209.59027,3602062,0.8,487714,4.5
FA-parent,209.59201000000002,3423020,0.7,1410615,4.1
FA-parent,209.60576,3688773,0.8,870408,4.6
FA-parent,209.60848000000001,3520433,0.8,1208744,4.3
FA-parent,209.6104,3388428,0.7,1031300,4.1
FA-parent,209.61498999999998,3540356,0.8,1500150,4.4
FA-parent,209.6244,3442011,0.7,893132,4.2
FA-parent,209.63083999999998,3462241,0.7,551346,4.2
FA-parent,209.63376,3549924,0.8,1360150,4.4
FA-parent,209.64691000000002,3616558,0.8,1260326,4.5
FA-parent,209.65344,3542885,0.8,1304488,4.4
FA-parent,209.75621,3771049,0.8,945315,4.8
FA-parent,209.76942999999997,3826919,0.8,1022174,4.9
FA-parent,209.78017000000003,3486322,0.8,1145666,4.2
FA-parent,209.78148,3573633,0.8,926489,4.4
FA-parent,209.7921,3491837,0.8,1054611,4.3
FA-parent,209.80595,3741105,0.8,957467,4.7
FA-parent,209.81596000000002,4246659,0.9,1152175,5.7
FA-parent,209.82151000000002,3791605,0.8,732467,4.8
FA-parent,209.84833999999998,3576914,0.8,639064,4.4
FA-parent,209.84925,3540447,0.8,1313271,4.4
FA-parent,209.8532,3390839,0.7,1091752,4.1
FA-parent,209.86997000000002,3552995,0.8,686081,4.4
FA-parent,209.89526,3546975,0.8,651440,4.4
FA-parent,209.91152999999997,4645162,1.0,1101366,6.5
FA-parent,209.93435,3829665,0.8,982831,4.9
FA-parent,209.9428,3423338,0.7,1103720,4.1
FA-parent,209.94515,3493500,0.8,692907,4.3
FA-parent,209.95342999999997,3776972,0.8,1145152,4.8
FA-parent,209.96851,3458491,0.7,1222464,4.2
FA-parent,209.98776,3553066,0.8,1341538,4.4
FA-parent,209.99222999999998,3486342,0.8,1103982,4.2
FA-parent,209.99329,4079173,0.9,1217536,5.4
FA-parent,210.0014,3553821,0.8,1103769,4.4
FA-parent,210.00297,3468696,0.7,860814,4.2
FA-parent,210.01316,3383814,0.7,560634,4.0
FA-parent,210.02768999999998,3463522,0.7,1452267,4.2
FA-parent,210.03798999999998,3730975,0.8,1360026,4.7
FA-parent,210.04039,3853902,0.8,835139,5.0
FA-parent,210.07586,3451136,0.7,1129266,4.2
FA-parent,210.08369,4474868,1.0,805998,6.2
FA-parent,210.13567999999998,4487731,1.0,1087928,6.2
FA-parent,210.14096,3925914,0.8,743895,5.1
FA-parent,210.17387999999997,3380618,0.7,1387670,4.0
FA-parent,210.18151,3594079,0.8,939182,4.5
FA-parent,210.18295,3683082,0.8,1286636,4.6
FA-parent,210.18401,3876350,0.8,1181118,5.0
FA-parent,210.18471,4156684,0.9,613021,5.6
FA-parent,210.18528999999998,3421178,0.7,1164616,4.1
FA-parent,210.18967999999998,3982995,0.9,1228628,5.2
FA-parent,210.19558999999998,3427738,0.7,671031,4.1
FA-parent,210.19826,3445653,0.7,955559,4.2
FA-parent,210.20411000000001,3904534,0.8,933492,5.1
FA-parent,210.21322,3538349,0.8,1010611,4.4
FA-parent,210.21376,4736732,1.0,891829,6.7
FA-parent,210.21849,3616497,0.8,1169874,4.5
FA-parent,210.22423999999998,4277582,0.9,795254,5.8
FA-parent,210.22785,4343330,0.9,883067,5.9
FA-parent,210.23437,3768449,0.8,548941,4.8
FA-parent,210.23907000000003,4149904,0.9,979442,5.5
FA-parent,210.26502000000002,3926981,0.8,605631,5.1
FA-parent,210.27861000000001,3718490,0.8,621047,4.7
FA-parent,210.28229,3426403,0.7,727028,4.1
FA-parent,210.29218999999998,4224492,0.9,1131429,5.7
FA-parent,210.29942000000003,3622523,0.8,989053,4.5
FA-parent,210.32442999999998,3499384,0.8,1214214,4.3
FA-parent,210.32852000000003,3900619,0.8,870790,5.1
FA-parent,210.33126000000001,3949132,0.9,783605,5.1
FA-parent,210.33628,3406904,0.7,1132641,4.1
FA-parent,210.34592,4295797,0.9,810592,5.8
FA-parent,210.36752,4339853,0.9,839259,5.9
FA-parent,210.39421000000002,3383711,0.7,1164865,4.0
FA-parent,210.41582999999997,3497673,0.8,1272855,4.3
FA-parent,210.42572,3599210,0.8,502810,4.5
FA-parent,210.42673,3368921,0.7,1043193,4.0
FA-parent,210.42737000000002,4078491,0.9,1330520,5.4
FA-parent,210.42819,3637829,0.8,660919,4.5
FA-parent,210.4311,3376862,0.7,1367524,4.0
FA-parent,210.43929,3646567,0.8,1142916,4.6
FA-parent,210.44097999999997,3903218,0.8,1069598,5.1
FA-parent,210.45421000000002,3635120,0.8,1310246,4.5
FA-parent,210.45459,3412650,0.7,1086032,4.1
FA-parent,210.46475,3720124,0.8,1086675,4.7
FA-parent,210.46659,3914318,0.8,1247490,5.1
FA-parent,210.47506,3510625,0.8,758363,4.3
FA-parent,210.48888,4005450,0.9,993348,5.3
FA-parent,210.49255,3667413,0.8,974770,4.6
FA-parent,210.4984,4111656,0.9,971689,5.5
FA-parent,210.52001,3832310,0.8,913754,4.9
FA-parent,210.52046,4080769,0.9,834682,5.4
FA-parent,210.52893999999998,3647009,0.8,989969,4.6
FA-parent,210.5349,3659953,0.8,1073564,4.6
FA-parent,210.53967000000003,3826692,0.8,1081977,4.9
FA-parent,210.55503,3954847,0.9,907059,5.2
FA-parent,210.57821,3377203,0.7,1196147,4.0
FA-parent,210.58205,3712474,0.8,1100730,4.7
FA-parent,210.58925,3462585,0.7,1324977,4.2
FA-parent,210.61373999999998,3560566,0.8,1401609,4.4
FA-parent,210.62614,3434078,0.7,1021449,4.1
FA-parent,210.62966,3516066,0.8,1003275,4.3
FA-parent,210.64399,3740809,0.8,942883,4.7
FA-parent,210.64527999999999,4842053,1.0,1145706,6.9
FA-parent,210.65875,3406144,0.7,1210384,4.1
FA-parent,210.67436,3894579,0.8,1283085,5.0
FA-parent,210.68062999999998,3741600,0.8,1374836,4.7
FA-parent,210.68176,3638955,0.8,570429,4.5
FA-parent,210.6884,3534893,0.8,1340873,4.3
FA-parent,210.69297999999998,4376502,0.9,947616,6.0
FA-parent,210.69508,3469785,0.7,703497,4.2
FA-parent,210.69606000000002,3964859,0.9,585870,5.2
FA-parent,210.69726,3594251,0.8,1227673,4.5
FA-parent,210.69931,3577195,0.8,1414410,4.4
FA-parent,210.70268,4072002,0.9,1065405,5.4
FA-parent,210.70317000000003,4119024,0.9,1074985,5.5
FA-parent,210.70729,3520077,0.8,1110665,4.3
FA-parent,210.7128,3372042,0.7,1203387,4.0
FA-parent,210.72255,4162454,0.9,985514,5.6
FA-parent,210.73618,3660960,0.8,1438154,4.6
FA-parent,210.75111,3468295,0.7,1364990,4.2
FA-parent,210.75921,3554848,0.8,1125168,4.4
FA-parent,210.76427999999999,3684651,0.8,1202888,4.6
FA-parent,210.77797999999999,3833984,0.8,1176587,4.9
FA-parent,210.78626,4180735,0.9,820064,5.6
FA-parent,210.78686000000002,3700056,0.8,1168032,4.7
FA-parent,210.79611,4310611,0.9,1084144,5.9
FA-parent,210.81237000000002,3412296,0.7,933997,4.1
FA-parent,210.82708,3587210,0.8,444500,4.4
FA-parent,210.83588999999998,3659506,0.8,863027,4.6
FA-parent,210.84302999999997,3381494,0.7,941477,4.0
FA-parent,210.85016000000002,3411473,0.7,810410,4.1
FA-parent,210.85233,4446196,1.0,711983,6.1
FA-parent,210.85387999999998,3679564,0.8,1332746,4.6
FA-parent,210.85756,3630085,0.8,1375778,4.5
FA-parent,210.8583,3459309,0.7,1078665,4.2
FA-parent,210.86051,3783639,0.8,1191616,4.8
FA-parent,210.87131000000002,3559905,0.8,810053,4.4
FA-parent,210.87763999999999,4238254,0.9,1110663,5.7
FA-parent,210.87868999999998,3955485,0.9,1302002,5.2
FA-parent,210.87968999999998,3599019,0.8,828833,4.5
FA-parent,210.88598,3749684,0.8,1410927,4.8
FA-parent,210.89255,3388419,0.7,1232367,4.1
FA-parent,210.90672,3841132,0.8,1158598,4.9
FA-parent,210.91412999999997,4146393,0.9,1070043,5.5
FA-parent,210.93167999999997,3421596,0.7,902798,4.1
FA-parent,210.94034,3649602,0.8,1017640,4.6
FA-parent,210.94624,3359943,0.7,1384088,4.0
FA-parent,210.95564,3461517,0.7,1321294,4.2
FA-parent,210.95879,3385112,0.7,480884,4.1
FA-parent,211.00609,4566260,1.0,856293,6.3
FA-parent,211.03399,4192067,0.9,774485,5.6
FA-parent,211.03997,7737027,1.7,1171327,12.5
FA-parent,211.05761,3874196,0.8,941846,5.0
FA-parent,211.06982000000002,3661074,0.8,1282406,4.6
FA-parent,211.07016000000002,3431978,0.7,1082983,4.1
FA-parent,211.0863,3401261,0.7,1125666,4.1
FA-parent,211.08826000000002,3643784,0.8,939292,4.6
FA-parent,211.08921,3828710,0.8,1143281,4.9
FA-parent,211.10043,3616725,0.8,743105,4.5
FA-parent,211.1014,3361744,0.7,1391562,4.0
FA-parent,211.10626000000002,3680447,0.8,853354,4.6
FA-parent,211.11024,3402892,0.7,1165538,4.1
FA-parent,211.1426,3699560,0.8,928726,4.7
FA-parent,211.15246000000002,3464217,0.7,1359923,4.2
FA-parent,211.15603,4614854,1.0,1139512,6.4
FA-parent,211.16351,4114320,0.9,1142083,5.5
FA-parent,211.16775,3654056,0.8,804720,4.6
FA-parent,211.19252999999998,4092717,0.9,1008557,5.4
FA-parent,211.19451,3884132,0.8,561234,5.0
FA-parent,211.19695,3532254,0.8,1332909,4.3
FA-parent,211.19805,3860118,0.8,1078255,5.0
FA-parent,211.1995,4380914,0.9,690509,6.0
FA-parent,211.20011,4015090,0.9,913222,5.3
FA-parent,211.20567000000003,3383681,0.7,1214146,4.1
FA-parent,211.21562999999998,4624747,1.0,1060296,6.5
FA-parent,211.23436,4262965,0.9,1054079,5.8
FA-parent,211.23819,3533975,0.8,1037759,4.3
FA-parent,211.2626,3756528,0.8,930260,4.8
FA-parent,211.28985,4881477,1.1,826907,7.0
FA-parent,211.29377000000002,3419692,0.7,864605,4.1
FA-parent,211.30184,3683843,0.8,1393159,4.6
FA-parent,211.30438999999998,3555394,0.8,849769,4.4
FA-parent,211.32048999999998,3652103,0.8,992114,4.6
FA-parent,211.32492000000002,3442021,0.7,1285236,4.2
FA-parent,211.32699,3574548,0.8,838799,4.4
FA-parent,211.33215,3519463,0.8,694082,4.3
FA-parent,211.33401,3752313,0.8,1163559,4.8
FA-parent,211.33621000000002,3850266,0.8,1071882,5.0
FA-parent,211.34081,3593426,0.8,1095666,4.5
FA-parent,211.34281000000001,4416861,1.0,900266,6.1
FA-parent,211.3451,4104462,0.9,729790,5.5
FA-parent,211.34652000000003,4388627,0.9,1019492,6.0
FA-parent,211.35088,5321962,1.1,1006709,7.8
FA-parent,211.36555,3591305,0.8,989024,4.5
FA-parent,211.43352000000002,3538554,0.8,1385995,4.4
