mass,intensity,assign,C,C_13,H,O,N,calc_mass,abs_error,rel_error,DBE,DBE-O,DBE_AI,CAI,AI,DBE-OC,H/C,O/C,class,CRAM,NOSC,brutto,Ke,KMD
323.01968,2285657,True,17.0,0.0,8.0,7.0,0.0,324.027005,-4.8579999980313815e-05,-0.1503933134362396,14.0,7.0,7.0,10.0,0.7,0.4117647058823529,0.47058823529411764,0.4117647058823529,condensed_lowOC,False,0.3529411764705883,C17H8O7,323.6651935514942,0.33480644850578756
323.04087,30874718,True,14.0,0.0,12.0,9.0,0.0,324.048135,1.1419999981887585e-05,0.0353515639735851,9.0,0.0,0.0,5.0,0.0,0.0,0.8571428571428571,0.6428571428571429,unsat_highOC,True,0.4285714285714284,C14H12O9,323.6862999575474,0.3137000424525809
323.05206,951138,True,13.0,0.0,12.0,8.0,2.0,324.059368,-3.158000002323469e-05,-0.09775514207596972,9.0,1.0,-1.0,3.0,-0.3333333333333333,0.07692307692307693,0.9230769230769231,0.6153846153846154,unsat_highOC,False,0.7692307692307692,C13H12O8N2,323.6975204146793,0.30247958532072516
323.05609,2717795,True,18.0,0.0,12.0,6.0,0.0,324.06339,-2.3580000043432747e-05,-0.072990421085802,13.0,7.0,7.0,12.0,0.5833333333333334,0.3888888888888889,0.6666666666666666,0.3333333333333333,aromatic_lowOC,False,0.0,C18H12O6,323.70153792367813,0.2984620763218686
323.05837,1039972,True,15.0,2.0,10.0,5.0,2.0,324.065683,-3.6579999953767484e-05,-0.11323031176616004,14.0,9.0,7.0,10.0,0.7,0.5294117647058824,0.5882352941176471,0.29411764705882354,condensed_lowOC,False,0.3529411764705883,C15(C_13)2H10O5N2,323.7038283632939,0.2961716367061058
323.07725,61598824,True,15.0,0.0,16.0,8.0,0.0,324.08452,6.419999994511372e-06,0.019871408446467127,8.0,0.0,0.0,7.0,0.0,0.0,1.0666666666666667,0.5333333333333333,unsat_highOC,True,0.0,C15H16O8,323.7226443297314,0.2773556702686051
323.08849,2081900,True,14.0,0.0,16.0,7.0,2.0,324.095753,1.341999997683807e-05,0.04153660805693843,8.0,1.0,-1.0,5.0,-0.2,0.07142857142857142,1.1428571428571428,0.5,unsat_lowOC,True,0.2857142857142856,C14H16O7N2,323.73386478686325,0.26613521313674937
323.09247,2166893,True,19.0,0.0,16.0,5.0,0.0,324.099775,-2.858000003080896e-05,-0.08845764814886883,12.0,7.0,7.0,14.0,0.5,0.3684210526315789,0.8421052631578947,0.2631578947368421,undefinded,False,-0.3157894736842106,C19H16O5,323.7378822958621,0.2621177041378928
323.11364,135048304,True,16.0,0.0,20.0,7.0,0.0,324.120905,1.1419999981887585e-05,0.03534360227530966,7.0,0.0,0.0,9.0,0.0,0.0,1.25,0.4375,unsat_lowOC,True,-0.375,C16H20O7,323.75898870191537,0.2410112980846293
323.14103,1290619,True,15.0,2.0,22.0,6.0,0.0,324.14835,-4.35799999929376e-05,-0.1348637156752815,7.0,1.0,1.0,11.0,0.09090909090909091,0.058823529411764705,1.2941176470588236,0.35294117647058826,unsat_lowOC,True,-0.5882352941176467,C15(C_13)2H22O6,323.78640305658314,0.21359694341686009
323.14599,860285,True,12.0,0.0,24.0,8.0,2.0,324.153268,-1.5800000421339888e-06,-0.00488943106530268,2.0,-6.0,-8.0,2.0,-4.0,-0.5,2.0,0.6666666666666666,N-satureted,False,-0.16666666666666696,C12H24O8N2,323.79131556510043,0.2086844348995669
323.15001,85044352,True,17.0,0.0,24.0,6.0,0.0,324.15729,-3.5799999802410554e-06,-0.01107844613788208,6.0,0.0,0.0,11.0,0.0,0.0,1.411764705882353,0.35294117647058826,unsat_lowOC,True,-0.7058823529411766,C17H24O6,323.7953330740993,0.20466692590071034
323.16525,865282,True,21.0,0.0,24.0,3.0,0.0,324.172545,-1.8579999999213115e-05,-0.05749380541135878,10.0,7.0,7.0,18.0,0.3888888888888889,0.3333333333333333,1.1428571428571428,0.14285714285714285,unsat_lowOC,False,-0.8571428571428568,C21H24O3,323.81057104023006,0.18942895976994123
323.18637,11304072,True,18.0,0.0,28.0,5.0,0.0,324.193675,-2.8579999973965542e-05,-0.08843194709592964,5.0,0.0,0.0,13.0,0.0,0.0,1.5555555555555556,0.2777777777777778,lipids,False,-1.0,C18H28O5,323.8316774462832,0.1683225537167914
323.2591,1078429,True,20.0,0.0,36.0,3.0,0.0,324.266445,-6.857999998666209e-05,-0.21215180017101481,3.0,0.0,0.0,17.0,0.0,0.0,1.8,0.15,lipids,False,-1.5,C20H36O3,323.9043661906511,0.09563380934889665
323.29545,1225383,True,21.0,0.0,40.0,2.0,0.0,324.30283,-0.000103579999955139,-0.3203880535749544,2.0,0.0,0.0,19.0,0.0,0.0,1.9047619047619047,0.09523809523809523,lipids,False,-1.7142857142857144,C21H40O2,323.9407105628351,0.059289437164920855
