,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
660,660,262.141636037,0.0009513222099795372,-0.0099831525798086,1.0,O6,H22_C12_O6,0,12,22,6,0,0,True
661,661,262.156896037,0.0046316700771289,0.0049703061521594,5.0,O3,H22_C16_O3,0,16,22,3,0,0,True
662,662,262.193286037,0.0006414292460254998,0.0221020151978296,4.0,O2,H26_C17_O2,0,17,26,2,0,0,True
663,663,262.229656037,0.0008076892806548089,-0.0370400516249036,3.0,O1,H30_C18_O,0,18,30,1,0,0,True
664,664,263.042986037,0.0011293876908547,-0.0043567025388058,8.0,N1O6,H9_C12_N_O6,0,12,9,6,1,0,True
665,665,263.051096037,0.0007181646466236423,0.0113552081872167,8.0,O6,H10_C12_13C_O6,0,13,10,6,0,0,True
666,666,263.058236037,0.0011775932630253,-0.0274692028100454,12.0,N1O3,H9_C16_N_O3,0,16,9,3,1,0,True
667,667,263.079366037,0.0008617975759483709,-0.0252927475980791,7.0,N1O5,H13_C13_N_O5,0,13,13,5,1,0,True
668,668,263.087486037,0.0008529434912639698,0.0284278060704325,7.0,O5,H14_C13_13C_O5,0,14,14,5,0,0,True
669,669,263.123866037,0.0005056666141980168,0.0074907684744166,6.0,O4,H18_C14_13C_O4,0,15,18,4,0,0,True
670,670,263.160256037,0.0008362191090823234,0.0245591797604487,5.0,O3,H22_C15_13C_O3,0,16,22,3,0,0,True
671,671,264.027006037,0.0039794191720447,0.0123510091247001,8.0,O7,H8_C12_O7,0,12,8,7,0,0,True
672,672,264.042256037,0.0014009129545096,-0.0106763213441941,12.0,O4,H8_C16_O4,0,16,8,4,0,0,True
673,673,264.063386037,0.0057226900676845,-0.0085093205511988,7.0,O6,H12_C13_O6,0,13,12,6,0,0,True
674,674,264.084516037,0.0004004013851723596,-0.0063426663162351,2.0,O8,H16_C10_O8,0,10,16,8,0,0,True
675,675,264.099776037,0.0065933417283173,0.0085005750312209,6.0,O5,H16_C14_O5,0,14,16,5,0,0,True
676,676,264.120886037,0.00032760113332283965,-0.0650573313951905,1.0,O7,H20_C11_O7,0,11,20,7,0,0,True
677,677,264.136156037,0.0033222493310247,-0.0123534774724639,5.0,O4,H20_C15_O4,0,15,20,4,0,0,True
678,678,264.157276037,0.0005617424838658901,-0.0480433484253823,0.0,O6,H24_C12_O6,0,12,24,6,0,0,True
679,679,264.172536037,0.0014619077601133,-0.0332017860115174,4.0,O3,H24_C16_O3,0,16,24,3,0,0,True
680,680,264.208926037,0.0005705965685502913,-0.0161955164021322,3.0,O2,H28_C17_O2,0,17,28,2,0,0,True
681,681,265.022236037,0.0006591374153943019,-0.0592855915956724,8.0,N1O7,H7_C11_N_O7,0,11,7,7,1,0,True
682,682,265.030346037,0.0005371478041869983,-0.0436893365657961,8.0,O7,H8_C11_13C_O7,0,12,8,7,0,0,True
683,683,265.037496037,0.0007909648984731623,-0.0444918178961747,12.0,N1O4,H7_C15_N_O4,0,15,7,4,1,0,True
684,684,265.058636037,0.0006089642688493625,-0.0046027551477212,7.0,N1O6,H11_C12_N_O6,0,12,11,6,1,0,True
685,685,265.066746037,0.0008568786400125924,0.0109896848493558,7.0,O6,H12_C12_13C_O6,0,13,12,6,0,0,True
686,686,265.073886037,0.00032268219738706126,-0.0275394913549461,11.0,N1O3,H11_C16_N_O3,0,16,11,3,1,0,True
687,687,265.095026037,0.000637494097276877,0.0123427438977086,6.0,N1O5,H15_C13_N_O5,0,13,15,5,1,0,True
688,688,265.103126037,0.000949354635605226,-0.0097886435780632,6.0,O5,H16_C13_13C_O5,0,14,16,5,0,0,True
689,689,265.139516037,0.0006561860538328349,0.0071547237942724,5.0,O4,H20_C14_13C_O4,0,15,20,4,0,0,True
690,690,265.167796037,0.026997087989926,0.0085078205191147,4.0,N1O3,H23_C15_N_O3,0,15,23,3,1,0,True
691,691,266.006266037,0.0021436722808122,-0.0049058995169361,8.0,O8,H6_C11_O8,0,11,6,8,0,0,True
692,692,266.021516037,0.000988706123091453,-0.0277609124011474,12.0,O5,H6_C15_O5,0,15,6,5,0,0,True
693,693,266.042656037,0.0044034314497087,0.0119792820137167,7.0,O7,H10_C12_O7,0,12,10,7,0,0,True
694,694,266.057906037,0.0011746419014638,-0.0108735727128623,11.0,O4,H10_C16_O4,0,16,10,4,0,0,True
695,695,266.079036037,0.0077866755863371,-0.0087229721116745,6.0,O6,H14_C13_O6,0,13,14,6,0,0,True
696,696,266.115426037,0.0070419486856603,0.0081581140855942,5.0,O5,H18_C14_O5,0,14,18,5,0,0,True
697,697,266.151806037,0.0036203368487328,-0.0125379574136242,4.0,O4,H22_C15_O4,0,15,22,4,0,0,True
698,698,266.155176037,0.0155782701086101,-0.0198568371458367,-1.0,O4S1,H26_C12_O4_S,0,12,26,4,0,1,True
699,699,266.188186037,0.0013605776798362,-0.0332283718392337,3.0,O3,H26_C16_O3,0,16,26,3,0,0,True
700,700,266.224576037,0.0011736581142767,-0.0163508569208944,2.0,O2,H30_C17_O2,0,17,30,2,0,0,True
701,701,267.016776037,0.0003285849205099953,0.0136395925315347,12.0,N1O5,H5_C14_N_O5,0,14,5,5,1,0,True
702,702,267.037916037,0.0004672989138989454,0.0532283963380255,7.0,N1O7,H9_C11_N_O7,0,11,9,7,1,0,True
703,703,267.046006037,0.0006217535022823863,-0.0061899447633254,7.0,O7,H10_C11_13C_O7,0,12,10,7,0,0,True
704,704,267.053146037,0.0006306075869667874,-0.0444331032929322,11.0,N1O4,H9_C15_N_O4,0,15,9,4,1,0,True
705,705,267.074286037,0.0007329214544309775,-0.0048450939770226,6.0,N1O6,H13_C12_N_O6,0,12,13,6,1,0,True
706,706,267.082396037,0.0011274201164804,0.0106296786637064,6.0,O6,H14_C12_13C_O6,0,13,14,6,0,0,True
707,707,267.110686037,0.00040433653392098223,0.0494102282925032,5.0,N1O5,H17_C13_N_O5,0,13,17,5,1,0,True
708,708,267.118776037,0.0011028254368015,-0.0099918098796061,5.0,O5,H18_C13_13C_O5,0,14,18,5,0,0,True
709,709,267.147046037,0.0006611049897686132,-0.0460794913170855,4.0,N1O4,H21_C14_N_O4,0,14,21,4,1,0,True
710,710,267.155166037,0.0005991263969778058,0.0068237497256972,4.0,O4,H22_C14_13C_O4,0,15,22,4,0,0,True
711,711,268.000796037,0.0003423579411301747,0.0300334927814424,12.0,O6,H4_C14_O6,0,14,4,6,0,0,True
712,712,268.021916037,0.0022932079332598,-0.0051451017352281,7.0,O8,H8_C11_O8,0,11,8,8,0,0,True
713,713,268.037176037,0.0023364945694947,0.0094800283020936,11.0,O5,H8_C15_O5,0,15,8,5,0,0,True
714,714,268.058306037,0.0052062017944278,0.0116131452667278,6.0,O7,H12_C12_O7,0,12,12,7,0,0,True
715,715,268.073566037,0.0011392255627262,0.0262353356146584,10.0,O4,H12_C16_O4,0,16,12,4,0,0,True
716,716,268.094686037,0.0096135683928852,-0.0089334110253482,5.0,O6,H16_C13_O6,0,13,16,6,0,0,True
717,717,268.109946037,0.0004348339367228082,0.005687965100088,9.0,O3,H16_C17_O3,0,17,16,3,0,0,True
718,718,268.131076037,0.0047320163702187,0.0078208017634956,4.0,O5,H20_C14_O5,0,14,20,5,0,0,True
719,719,268.146326037,0.0003315362820714624,-0.0148538302128477,8.0,O2,H20_C18_O2,0,18,20,2,0,0,True
720,720,268.167456037,0.0049307413820242,-0.0127196641100449,3.0,O4,H24_C15_O4,0,15,24,4,0,0,True
721,721,268.203836037,0.0029188965842908,-0.0332545580624967,2.0,O3,H28_C16_O3,0,16,28,3,0,0,True
722,722,268.240226037,0.005214072091925,-0.0165038630866063,1.0,O2,H32_C17_O2,0,17,32,2,0,0,True
723,723,269.032426037,0.0007339052416181331,0.0132623418803421,11.0,N1O5,H7_C14_N_O5,0,14,7,5,1,0,True
724,724,269.040536037,0.00039745002361089247,0.0286239392474158,11.0,O5,H8_C14_13C_O5,0,15,8,5,0,0,True
725,725,269.053546037,0.0004643475523374784,-0.0217800513341541,6.0,N1O7,H11_C11_N_O7,0,11,11,7,1,0,True
726,726,269.061656037,0.0006453643947741225,-0.006418603112972,6.0,O7,H12_C11_13C_O7,0,12,12,7,0,0,True
727,727,269.068806037,0.0007958838344089406,-0.0072100517067375,10.0,N1O4,H11_C15_N_O4,0,15,11,4,1,0,True
728,728,269.089946037,0.000673894223201637,0.0320784931982752,5.0,N1O6,H15_C12_N_O6,0,12,15,6,1,0,True
729,729,269.098046037,0.0014077994648197,0.010275065442124,5.0,O6,H16_C12_13C_O6,0,13,16,6,0,0,True
730,730,269.134436037,0.0007516134109869353,0.0269642194428629,4.0,O5,H20_C13_13C_O5,0,14,20,5,0,0,True
731,731,269.170816037,0.0007545647725484024,0.0064977325680617,3.0,O4,H24_C14_13C_O4,0,15,24,4,0,0,True
732,732,269.207206037,0.0005450181016842437,0.0231828863084719,2.0,O3,H28_C15_13C_O3,0,16,28,3,0,0,True
733,733,269.243586037,0.0010310089721391,0.0027224419588549,1.0,O2,H32_C16_13C_O2,0,17,32,2,0,0,True
734,734,270.001176037,0.0012976152998583,-0.022018422605869,7.0,O9,H6_C10_O9,0,10,6,9,0,0,True
735,735,270.016436037,0.0025312844325515,-0.0074995435259543,11.0,O6,H6_C14_O6,0,14,6,6,0,0,True
736,736,270.037566037,0.0017147410672123,-0.0053807329840554,6.0,O8,H10_C11_O8,0,11,10,8,0,0,True
737,737,270.052826037,0.0030054698567605,0.0091352497132461,10.0,O5,H10_C15_O5,0,15,10,5,0,0,True
738,738,270.073956037,0.0056597276877065,0.0112524735051317,5.0,O7,H14_C12_O7,0,12,14,7,0,0,True
739,739,270.089206037,0.0012474421533133,-0.0112592430412234,9.0,O4,H14_C16_O4,0,16,14,4,0,0,True
740,740,270.110336037,0.0060906264756807,-0.0091407090031786,4.0,O6,H18_C13_O6,0,13,18,6,0,0,True
741,741,270.125596037,0.0004732016370218794,0.0053715751756251,8.0,O3,H18_C17_O3,0,17,18,3,0,0,True
742,742,270.146726037,0.0037787265858649,0.0074885232392425,3.0,O5,H22_C14_O5,0,14,22,5,0,0,True
743,743,270.183106037,0.0035170391940815,-0.0128986598399192,2.0,O4,H26_C15_O4,0,15,26,4,0,0,True
744,744,270.219496037,0.0321659058712419,0.0037266002338942,1.0,O3,H30_C16_O3,0,16,30,3,0,0,True
745,745,270.255876037,0.0625511569337321,-0.0166545869198676,0.0,O2,H34_C17_O2,0,17,34,2,0,0,True
746,746,271.011706037,0.00041417440579253896,0.0701150524661395,11.0,N1O6,H5_C13_N_O6,0,13,5,6,1,0,True
747,747,271.048076037,0.00164981111286,0.0128907020808197,10.0,N1O5,H9_C14_N_O5,0,14,9,5,1,0,True
748,748,271.056176037,0.0005332126554383756,-0.008754642908566,10.0,O5,H10_C14_13C_O5,0,15,10,5,0,0,True
749,749,271.077306037,0.0006748780103887926,-0.00664386120173,5.0,O7,H14_C11_13C_O7,0,12,14,7,0,0,True
750,750,271.084466037,0.0003659688336219109,0.0294594525244294,9.0,N1O4,H13_C15_N_O4,0,15,13,4,1,0,True
751,751,271.113696037,0.0008677002990713049,0.0099257251090052,4.0,O6,H18_C12_13C_O6,0,13,18,6,0,0,True
752,752,271.150086037,0.0005282937195025971,0.026490863730445,3.0,O5,H22_C13_13C_O5,0,14,22,5,0,0,True
753,753,271.186456037,0.0005922398866677161,-0.0306984360087395,2.0,O4,H26_C14_13C_O4,0,15,26,4,0,0,True
754,754,271.222846037,0.0055829922871084,-0.0141322902913717,1.0,O3,H30_C15_13C_O3,0,16,30,3,0,0,True
755,755,271.259236037,0.01184971666929,0.0024294104494992,0.0,O2,H34_C16_13C_O2,0,17,34,2,0,0,True
756,756,271.995676037,0.0004063041082952936,-0.097762583513632,11.0,O7,H4_C13_O7,0,13,4,7,0,0,True
757,757,272.032086037,0.0048303950889343,-0.0077160014531589,10.0,O6,H8_C14_O6,0,14,8,6,0,0,True
758,758,272.043326037,0.0011864473477097,0.0166186763696381,10.0,N2O5,H8_C13_N2_O5,0,13,8,5,2,0,True
759,759,272.047356037,0.0003728553439320007,0.0434519936494405,14.0,O3,H8_C18_O3,0,18,8,3,0,0,True
760,760,272.053216037,0.0017521249803242,-0.0056128724267183,5.0,O8,H12_C11_O8,0,11,12,8,0,0,True
761,761,272.068476037,0.0025657169841019,0.0087955797865466,9.0,O5,H12_C15_O5,0,15,12,5,0,0,True
762,762,272.071836037,0.0008027703447190305,-0.0351194014008343,4.0,O5S1,H16_C12_O5_S,0,12,16,5,0,1,True
763,763,272.089606037,0.0034845742169053,0.0108971454833928,4.0,O7,H16_C12_O7,0,12,16,7,0,0,True
764,764,272.104866037,0.0014353455060601,0.025302744875756,8.0,O4,H16_C16_O4,0,16,16,4,0,0,True
765,765,272.125986037,0.0031186053832834,-0.0093449362581178,3.0,O6,H20_C13_O6,0,13,20,6,0,0,True
766,766,272.141246037,0.0006768455847631041,0.0050598724362469,7.0,O3,H20_C17_O3,0,17,20,3,0,0,True
767,767,272.162366037,0.002401424523847,-0.0295816064730866,2.0,O5,H24_C14_O5,0,14,24,5,0,0,True
768,768,272.198756037,0.0260624901621281,-0.0130750046190826,1.0,O4,H28_C15_O4,0,15,28,4,0,0,True
769,769,272.235146037,0.0176029041397764,0.0034271841113999,0.0,O3,H32_C16_O3,0,16,32,3,0,0,True
770,770,273.027336037,0.0022892727845112,-0.0039263466822441,10.0,N1O6,H7_C13_N_O6,0,13,7,6,1,0,True
771,771,273.035436037,0.0008126082165905872,-0.0254142835921422,10.0,O6,H8_C13_13C_O6,0,14,8,6,0,0,True
772,772,273.063726037,0.000961160081851094,0.0125245488816068,9.0,N1O5,H11_C14_N_O5,0,14,11,5,1,0,True
773,773,273.071836037,0.0004525421060916103,0.0276593884547613,9.0,O5,H12_C14_13C_O5,0,15,12,5,0,0,True
774,774,273.092956037,0.000453525893278766,-0.0068657939034483,4.0,O7,H16_C11_13C_O7,0,12,16,7,0,0,True
775,775,273.100106037,0.0006335589485282544,-0.0076455482238826,8.0,N1O4,H15_C15_N_O4,0,15,15,4,1,0,True
776,776,273.129336037,0.00040236895954667086,-0.0270311499006252,3.0,O6,H20_C12_13C_O6,0,13,20,6,0,0,True
777,777,273.165726037,0.0003403903667558633,-0.010583318962513,2.0,O5,H24_C13_13C_O5,0,14,24,5,0,0,True
778,778,273.202106037,0.004272587753817,-0.0307428082764947,1.0,O4,H28_C14_13C_O4,0,15,28,4,0,0,True
779,779,273.238496037,0.0031677947426412,-0.0142988634723806,0.0,O3,H32_C15_13C_O3,0,16,32,3,0,0,True
780,780,274.011346037,0.0024073272469699,-0.0243238100916104,10.0,O7,H6_C13_O7,0,13,6,7,0,0,True
781,781,274.032486037,0.00039745002361089247,0.0142574337210063,5.0,O9,H10_C10_O9,0,10,10,9,0,0,True
782,782,274.047736037,0.0040600897213914,-0.0079292756534416,9.0,O6,H10_C14_O6,0,14,10,6,0,0,True
783,783,274.062996037,0.0007043916260034629,0.0063744468394059,13.0,O3,H10_C18_O3,0,18,10,3,0,0,True
784,784,274.068876037,0.0012051393042657,0.0306455813039478,4.0,O8,H14_C11_O8,0,11,14,8,0,0,True
785,785,274.084126037,0.0032720761844797,0.008460905812715,8.0,O5,H14_C15_O5,0,15,14,5,0,0,True
786,786,274.105256037,0.0013959940185739,0.0105470433149438,3.0,O7,H18_C12_O7,0,12,18,7,0,0,True
787,787,274.120506037,0.0019065795687076,-0.0116335697979765,7.0,O4,H18_C16_O4,0,16,18,4,0,0,True
788,788,274.141636037,0.0020256178183535,-0.0095461601087286,2.0,O6,H22_C13_O6,0,13,22,6,0,0,True
789,789,274.156896037,0.0007034078388163072,0.0047527530842334,6.0,O3,H22_C17_O3,0,17,22,3,0,0,True
790,790,274.178016037,0.0013025342357941,-0.0296340315052065,1.0,O5,H26_C14_O5,0,14,26,5,0,0,True
791,791,274.214416037,0.0008903274043758854,0.0232190563174942,0.0,O4,H30_C15_O4,0,15,30,4,0,0,True
792,792,275.006576037,0.0003876121517393357,-0.0932268614212806,10.0,N1O7,H5_C12_N_O7,0,12,5,7,1,0,True
793,793,275.042986037,0.0010585550133795,-0.0041666215946634,9.0,N1O6,H9_C13_N_O6,0,13,9,6,1,0,True
794,794,275.051086037,0.0005351802298126869,-0.0254970817109711,9.0,O6,H10_C13_13C_O6,0,14,10,6,0,0,True
795,795,275.058236037,0.0004574610420273887,-0.0262708004699817,13.0,N1O3,H9_C17_N_O3,0,17,9,3,1,0,True
796,796,275.079366037,0.0005971588226034944,-0.024189382501854,8.0,N1O5,H13_C14_N_O5,0,14,13,5,1,0,True
797,797,275.087496037,0.0005460018888713994,0.0635397837385488,8.0,O5,H14_C14_13C_O5,0,15,14,5,0,0,True
798,798,275.100496037,0.0007949000472217849,-0.022108284480684,3.0,N1O7,H17_C11_N_O7,0,11,17,7,1,0,True
799,799,275.115756037,0.00035908232331182115,-0.0078585104503821,7.0,N1O4,H17_C15_N_O4,0,15,17,4,1,0,True
800,800,275.123876037,0.0003797418542420904,0.0435113090314361,7.0,O4,H18_C15_13C_O4,0,16,18,4,0,0,True
801,801,275.144976037,0.00045057453171729896,-0.063446551938159,2.0,O6,H22_C12_13C_O6,0,13,22,6,0,0,True
802,802,275.990596037,0.0004220447032897844,-0.0769265341284552,10.0,O8,H4_C12_O8,0,12,4,8,0,0,True
803,803,276.027006037,0.0032366598457421,0.0118140612672266,9.0,O7,H8_C13_O7,0,13,8,7,0,0,True
804,804,276.042246037,0.0007034078388163072,-0.046438544061747,13.0,O4,H8_C17_O4,0,17,8,4,0,0,True
805,805,276.048136037,0.000374822918306312,0.0138852594655199,4.0,O9,H12_C10_O9,0,10,12,9,0,0,True
806,806,276.063386037,0.0044900047221784,-0.0081394350401926,8.0,O6,H12_C14_O6,0,14,12,6,0,0,True
807,807,276.078666037,0.0004771367857705022,0.0785029874273046,12.0,O3,H12_C18_O3,0,18,12,3,0,0,True
808,808,276.084516037,0.0007880135369116953,-0.006066982634704,3.0,O8,H16_C11_O8,0,11,16,8,0,0,True
809,809,276.099776037,0.004588383440894,0.0081311183737806,7.0,O5,H16_C15_O5,0,15,16,5,0,0,True
810,810,276.120886037,0.0007457106878640013,-0.0622299901246802,2.0,O7,H20_C12_O7,0,12,20,7,0,0,True
811,811,276.136156037,0.0021269478986305,-0.0118166345910496,6.0,O4,H20_C16_O4,0,16,20,4,0,0,True
812,812,276.157286037,0.0005607586966787345,-0.0097444469373482,1.0,O6,H24_C13_O6,0,13,24,6,0,0,True
813,813,276.172546037,0.0021781048323626,0.0044501165579682,5.0,O3,H24_C17_O3,0,17,24,3,0,0,True
814,814,276.208926037,0.0005597749094915788,-0.0154918961404193,4.0,O2,H28_C18_O2,0,18,28,2,0,0,True
815,815,277.022246037,0.000901149063434598,-0.0206192827456273,9.0,N1O7,H7_C12_N_O7,0,12,7,7,1,0,True
816,816,277.030356037,0.0005046828270108611,-0.0056997364332037,9.0,O7,H8_C12_13C_O7,0,13,8,7,0,0,True
817,817,277.037516037,0.0004594286164017,0.0296277562491417,13.0,N1O4,H7_C16_N_O4,0,16,7,4,1,0,True
818,818,277.058636037,0.0008234298756492996,-0.004403400012784,8.0,N1O6,H11_C13_N_O6,0,13,11,6,1,0,True
819,819,277.066736037,0.0007614512828584921,-0.025578674918288,8.0,O6,H12_C13_13C_O6,0,14,12,6,0,0,True
820,820,277.073896037,0.0005627262710530458,0.0097446927351608,12.0,N1O3,H11_C17_N_O3,0,17,11,3,1,0,True
821,821,277.079776037,0.000374822918306312,0.0337520122910485,3.0,N1O8,H15_C10_N_O8,0,10,15,8,1,0,True
822,822,277.095016037,0.0005883047379190933,-0.0242804800782355,7.0,N1O5,H15_C14_N_O5,0,14,15,5,1,0,True
823,823,277.103136037,0.0006866834566346609,0.0267229022568713,7.0,O5,H16_C14_13C_O5,0,15,16,5,0,0,True
824,824,277.116146037,0.0009680465921611838,-0.0222145121155306,2.0,N1O7,H19_C11_N_O7,0,11,19,7,1,0,True
825,825,277.139496037,0.0003876121517393357,-0.0653208952928874,6.0,O4,H20_C15_13C_O4,0,16,20,4,0,0,True
826,826,277.175916037,0.0004377852982842752,0.0591285136631836,5.0,O3,H24_C16_13C_O3,0,17,24,3,0,0,True
827,827,278.006276037,0.0012376042814418,0.0312762724046766,9.0,O8,H6_C12_O8,0,12,6,8,0,0,True
828,828,278.021526037,0.0006158507791594523,0.0094057466173472,13.0,O5,H6_C16_O5,0,16,6,5,0,0,True
829,829,278.042656037,0.0040443491263969,0.011462270033564,8.0,O7,H10_C13_O7,0,13,10,7,0,0,True
830,830,278.057906037,0.0011411931371005,-0.0104043076075681,12.0,O4,H10_C17_O4,0,17,10,4,0,0,True
831,831,278.069136037,0.00036892019518337794,-0.0225591379402378,12.0,N2O3,H10_C16_N2_O3,0,16,10,3,2,0,True
832,832,278.079036037,0.0062067133637651,-0.0083465479596354,7.0,O6,H14_C14_O6,0,14,14,6,0,0,True
833,833,278.115426037,0.0062716433181174,0.0078061114282008,6.0,O5,H18_C15_O5,0,15,18,5,0,0,True
834,834,278.136536037,0.0005617424838658901,-0.0620450670394234,1.0,O7,H22_C12_O7,0,12,22,7,0,0,True
835,835,278.151806037,0.0062726271053045,-0.011997045991523,5.0,O4,H22_C16_O4,0,16,22,4,0,0,True
836,836,278.188196037,0.0017186762159609,0.0041518656190346,4.0,O3,H26_C17_O3,0,17,26,3,0,0,True
837,837,278.224576037,0.0008273650243979222,-0.0156456342340795,3.0,O2,H30_C18_O2,0,18,30,2,0,0,True
838,838,279.037916037,0.0004249960648512514,0.0509393140329111,8.0,N1O7,H9_C12_N_O7,0,12,9,7,1,0,True
839,839,279.046016037,0.0007329214544309775,0.0299126291910699,8.0,O7,H10_C12_13C_O7,0,13,10,7,0,0,True
840,840,279.053166037,0.0015091295450968,0.0291485672759047,12.0,N1O4,H9_C16_N_O4,0,16,9,4,1,0,True
841,841,279.074296037,0.0007673540059814261,0.031195993828633,7.0,N1O6,H13_C13_N_O6,0,13,13,6,1,0,True
842,842,279.082396037,0.0009532897843538486,0.0101726231640554,7.0,O6,H14_C13_13C_O6,0,14,14,6,0,0,True
843,843,279.110676037,0.0004682827010861011,0.0114578204141462,6.0,N1O5,H17_C14_N_O5,0,14,17,5,1,0,True
844,844,279.118776037,0.0010044467180859,-0.009562237493765,6.0,O5,H18_C14_13C_O5,0,15,18,5,0,0,True
845,845,279.147066037,0.00038367700299071306,0.0275482029142372,5.0,N1O4,H21_C15_N_O4,0,15,21,4,1,0,True
846,846,279.155156037,0.0010969227136785,-0.0292919541831728,5.0,O4,H22_C15_13C_O4,0,16,22,4,0,0,True
847,847,279.183436037,0.0019931528411773,-0.0280030940935046,4.0,N1O3,H25_C16_N_O3,0,16,25,3,1,0,True
848,848,279.985546037,0.00043385014953565247,0.0504633193445101,9.0,O9,H4_C11_O9,0,11,4,9,0,0,True
849,849,280.019406037,0.00032956870769715096,-0.0356368157146351,12.0,O3S1,H8_C16_O3_S,0,16,8,3,0,1,True
850,850,280.021916037,0.0025765386431607,-0.0049246146330165,8.0,O8,H8_C12_O8,0,12,8,8,0,0,True
851,851,280.037176037,0.0027093499134267,0.0090737953110493,12.0,O5,H8_C16_O5,0,16,8,5,0,0,True
852,852,280.048396037,0.0006069966944750512,-0.0387040246607089,12.0,N2O4,H8_C15_N2_O4,0,15,8,4,2,0,True
853,853,280.058306037,0.0049641901463875,0.0111155426597109,7.0,O7,H12_C13_O7,0,13,12,7,0,0,True
854,854,280.073566037,0.0008293325987722336,0.0251112594234254,11.0,O4,H12_C17_O4,0,17,12,4,0,0,True
855,855,280.094686037,0.0093577837242247,-0.0085506799788548,6.0,O6,H16_C14_O6,0,14,16,6,0,0,True
856,856,280.109936037,0.00035121202581457584,-0.0302559776301116,10.0,O3,H16_C18_O3,0,18,16,3,0,0,True
857,857,280.131076037,0.0058889501023138,0.007485781377719,5.0,O5,H20_C15_O5,0,15,20,5,0,0,True
858,858,280.167456037,0.0017304816622068,-0.0121748614713673,4.0,O4,H24_C16_O4,0,16,24,4,0,0,True
859,859,280.170836037,0.00095525735872816,0.0165648933983496,-1.0,O4S1,H28_C13_O4_S,0,13,28,4,0,1,True
860,860,280.203856037,0.0006984889028805288,0.0395462079822637,3.0,O3,H28_C17_O3,0,17,28,3,0,0,True
861,861,280.240226037,0.0028037934833936,-0.0157971609837714,2.0,O2,H32_C18_O2,0,18,32,2,0,0,True
862,862,281.032426037,0.0015435620966472,0.0126960438740645,12.0,N1O5,H7_C15_N_O5,0,15,7,5,1,0,True
863,863,281.040536037,0.0003895797261136472,0.0274017409275131,12.0,O5,H8_C15_13C_O5,0,16,8,5,0,0,True
864,864,281.053556037,0.0005233747835668188,0.0147302885814714,7.0,N1O7,H11_C12_N_O7,0,12,11,7,1,0,True
865,865,281.061666037,0.0006896348181961278,0.0294348217785283,7.0,O7,H12_C12_13C_O7,0,13,12,7,0,0,True
866,866,281.068806037,0.0006965213285062175,-0.0069022245177272,11.0,N1O4,H11_C16_N_O4,0,16,11,4,1,0,True
867,867,281.089936037,0.0006581536282071462,-0.0048667698574011,6.0,N1O6,H15_C13_N_O6,0,13,15,6,1,0,True
868,868,281.098046037,0.0013172910436014,0.0098364256612937,6.0,O6,H16_C13_13C_O6,0,14,16,6,0,0,True
869,869,281.134436037,0.0008499921297025028,0.0258132731629423,5.0,O5,H20_C14_13C_O5,0,15,20,5,0,0,True
870,870,282.001186037,0.0006266724382181648,0.0143793722661843,8.0,O9,H6_C11_O9,0,11,6,9,0,0,True
871,871,282.016446037,0.0021722021092397,0.0282784925206934,12.0,O6,H6_C15_O6,0,15,6,6,0,0,True
872,872,282.037566037,0.0026276955768928,-0.0051517961203747,7.0,O8,H10_C12_O8,0,12,10,8,0,0,True
873,873,282.052826037,0.0024309381394616,0.0087465884893923,11.0,O5,H10_C16_O5,0,16,10,5,0,0,True
874,874,282.073956037,0.0065815362820714,0.0107737703878404,6.0,O7,H14_C13_O7,0,13,14,7,0,0,True
875,875,282.089216037,0.0008234298756492996,0.0246695001635865,10.0,O4,H14_C17_O4,0,17,14,4,0,0,True
876,876,282.110336037,0.0087478356681882,-0.008751894791055,5.0,O6,H18_C14_O6,0,14,18,6,0,0,True
877,877,282.146726037,0.0039302298126869,0.0071700283903633,4.0,O5,H22_C15_O5,0,15,22,5,0,0,True
878,878,282.183106037,0.0017452384700141,-0.0123501368604509,3.0,O4,H26_C16_O4,0,16,26,4,0,0,True
879,879,282.219496037,0.0014146859751298,0.003568144835048,2.0,O3,H30_C17_O3,0,17,30,3,0,0,True
880,880,282.255876037,0.0230993231544152,-0.0159465235631557,1.0,O2,H34_C18_O2,0,18,34,2,0,0,True
881,881,283.011696037,0.00044565559578152057,0.0318078725444247,12.0,N1O6,H5_C14_N_O6,0,14,5,6,1,0,True
882,882,283.040916037,0.00035809853612466555,-0.0222335346449502,7.0,O8,H10_C11_13C_O8,0,12,10,8,0,0,True
883,883,283.048076037,0.0032307571226192,0.0123441927134512,11.0,N1O5,H9_C15_N_O5,0,15,9,5,1,0,True
884,884,283.056196037,0.000492877380764993,0.0622738531209498,11.0,O5,H10_C15_13C_O5,0,16,10,5,0,0,True
885,885,283.069196037,0.0005292775066897529,-0.0209630722232709,6.0,N1O7,H13_C12_N_O7,0,12,13,7,1,0,True
886,886,283.077306037,0.0009090193609318432,-0.006362219640501,6.0,O7,H14_C12_13C_O7,0,13,14,7,0,0,True
887,887,283.105596037,0.00043385014953565247,0.0302290032773688,5.0,N1O6,H17_C13_N_O6,0,13,17,6,1,0,True
888,888,283.113686037,0.001276955768928,-0.0258164842320303,5.0,O6,H18_C13_13C_O6,0,14,18,6,0,0,True
889,889,283.150096037,0.0006424130332126554,0.060685128470561,4.0,O5,H22_C14_13C_O5,0,15,22,5,0,0,True
