peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
3424,573.033236037,0.001839167002442092,0.0446396446964083,26.0,N1O11,H11_C31_N_O11,0,31,11,11,1,0
3435,575.048866037,0.0020921014835881793,0.009574838623953426,25.0,N1O11,H13_C31_N_O11,0,31,13,11,1,0
3445,577.064466037,0.0013470231670338138,-0.07723227237893165,24.0,N1O11,H15_C31_N_O11,0,31,15,11,1,0
3479,585.033206037,0.001695053170161182,-0.0075551266772707305,27.0,N1O11,H11_C32_N_O11,0,32,11,11,1,0
3484,587.048856037,0.0026813015733897242,-0.00765524018832997,26.0,N1O11,H13_C32_N_O11,0,32,13,11,1,0
3490,589.064506037,0.0012823189974383031,-0.007754668566279004,25.0,N1O11,H15_C32_N_O11,0,32,15,11,1,0
3527,599.048876037,0.002027397313992669,0.02588436551375216,27.0,N1O11,H13_C33_N_O11,0,33,13,11,1,0
3530,601.064486037,0.0013980022097454282,-0.04087414999339738,26.0,N1O11,H15_C33_N_O11,0,33,15,11,1,0
3558,609.033216037,0.0011009512493296745,0.009162061847861626,29.0,N1O11,H11_C34_N_O11,0,34,11,11,1,0
3562,611.048866037,0.0018019130866143737,0.009010736128030536,28.0,N1O11,H13_C34_N_O11,0,34,13,11,1,0
3589,621.033236037,9.519355860188015E-4,0.041189422033446124,30.0,N1O11,H11_C35_N_O11,0,35,11,11,1,0
3619,635.048806037,0.0010068360935543863,-0.08581072740340143,30.0,N1O11,H13_C36_N_O11,0,36,13,11,1,0
2530,455.012466037,0.0014862351682847612,-0.019748909371796918,16.0,N1O12,H9_C20_N_O12,0,20,9,12,1,0
2732,476.996846037,9.509552198128089E-4,0.04420993600844608,19.0,N1O12,H7_C22_N_O12,0,22,7,12,1,0
2749,479.012476037,0.0023881720777979404,0.0021168551356720118,18.0,N1O12,H9_C22_N_O12,0,22,9,12,1,0
2847,491.012446037,0.0014558438158989908,-0.059033126746784306,19.0,N1O12,H9_C23_N_O12,0,23,9,12,1,0
2949,503.012456037,0.0028567871242623968,-0.03774459212398079,20.0,N1O12,H9_C24_N_O12,0,24,9,12,1,0
2968,505.028106037,0.001934262524423373,-0.03774047379103729,19.0,N1O12,H11_C24_N_O12,0,24,11,12,1,0
3051,515.012486037,0.0017930897907604407,0.021385889371921863,21.0,N1O12,H9_C25_N_O12,0,25,9,12,1,0
3069,517.028106037,0.0014509419848690278,-0.03686453340425515,20.0,N1O12,H11_C25_N_O12,0,25,11,12,1,0
