peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
1188,398.230476037,0.0939533293097703,0.05599521223085295,4.0,O7,H34_C21_O7,0,21,34,7,0,0
1202,399.233886037,0.024038056239130585,0.19401910188397775,4.0,O7,H34_C20_13C_O7,0,21,34,7,0,0
1206,400.058386037,0.013125993214500526,0.20775217547576547,17.0,O7,H12_C23_O7,0,23,12,7,0,0
1212,400.152216037,0.040270707958165265,0.03166045207121684,10.0,O7,H24_C22_O7,0,22,24,7,0,0
1218,400.246096037,0.07897033527600728,-0.019425548695341112,3.0,O7,H36_C21_O7,0,21,36,7,0,0
1233,401.249386037,0.01991401300414463,-0.1809722394399629,3.0,O7,H36_C20_13C_O7,0,21,36,7,0,0
1237,402.074106037,0.01649933925621422,0.3806238643554835,16.0,O7,H14_C23_O7,0,23,14,7,0,0
1243,402.167816037,0.06579796098731135,-0.09300843690636157,9.0,O7,H26_C22_O7,0,22,26,7,0,0
1248,402.261756037,0.06896636993800631,0.005347264455045198,2.0,O7,H38_C21_O7,0,21,38,7,0,0
1259,403.171296037,0.015243401710339598,0.21766182488884542,9.0,O7,H26_C21_13C_O7,0,22,26,7,0,0
1264,403.265006037,0.019962155569230686,-0.25464396483432183,2.0,O7,H38_C20_13C_O7,0,21,38,7,0,0
1275,404.183506037,0.09456011560883082,0.0062372658985930755,8.0,O7,H28_C22_O7,0,22,28,7,0,0
1281,404.277456037,0.02738535296049325,0.12881499867540305,1.0,O7,H40_C21_O7,0,21,40,7,0,0
1294,405.186876037,0.02462068026954836,0.04363665527403294,8.0,O7,H28_C21_13C_O7,0,22,28,7,0,0
1302,406.105436037,0.022556720648131256,0.4503534889690666,14.0,O7,H18_C23_O7,0,23,18,7,0,0
1307,406.199166037,0.13243805473895176,0.03064260357494733,7.0,O7,H30_C22_O7,0,22,30,7,0,0
1324,407.202526037,0.0274276906124169,0.043238926313440486,7.0,O7,H30_C21_13C_O7,0,22,30,7,0,0
1334,408.120896037,0.021007141842894806,-0.017600176931527198,13.0,O7,H20_C23_O7,0,23,20,7,0,0
1340,408.214796037,0.11213340929313935,-0.018683791171398866,6.0,O7,H32_C22_O7,0,22,32,7,0,0
1351,409.218186037,0.02092338731837671,0.06728195611970889,6.0,O7,H32_C21_13C_O7,0,22,32,7,0,0
1360,410.136626037,0.02206453498111732,0.17736284778686023,12.0,O7,H22_C23_O7,0,23,22,7,0,0
1366,410.230426037,0.09639043202476621,-0.06752546438208008,5.0,O7,H34_C22_O7,0,22,34,7,0,0
1377,411.233776037,0.02279326631019417,-0.07913017337616965,5.0,O7,H34_C21_13C_O7,0,22,34,7,0,0
1386,412.152166037,0.026123945330303208,-0.09057577046413107,11.0,O7,H24_C23_O7,0,23,24,7,0,0
1391,412.246126037,0.08689364686301373,0.05391196813153911,4.0,O7,H36_C22_O7,0,22,36,7,0,0
1410,413.249526037,0.02144515802557696,0.16306128810063086,4.0,O7,H36_C21_13C_O7,0,22,36,7,0,0
1419,414.167876037,0.03977435148833997,0.054555172735164796,10.0,O7,H26_C23_O7,0,23,26,7,0,0
1423,414.261786037,0.048104387318611455,0.07761034460443772,3.0,O7,H38_C22_O7,0,22,38,7,0,0
1434,415.171086037,0.014063750549917712,-0.2944448783995592,10.0,O7,H26_C22_13C_O7,0,23,26,7,0,0
1439,415.265176037,0.016576269823253005,0.16209160770886027,3.0,O7,H38_C21_13C_O7,0,22,38,7,0,0
1445,416.089806037,0.012109938700826696,0.4877913303410641,16.0,O7,H16_C24_O7,0,24,16,7,0,0
1451,416.183486037,0.07138054779531573,-0.0419983025202796,9.0,O7,H28_C23_O7,0,23,28,7,0,0
1456,416.277396037,0.04770491102805047,-0.019032981549629246,2.0,O7,H40_C22_O7,0,22,40,7,0,0
1469,417.187006037,0.016991423018796466,0.3539923293558507,9.0,O7,H28_C22_13C_O7,0,23,28,7,0,0
1474,417.280906037,0.011895702830416154,0.3528486395887227,2.0,O7,H40_C21_13C_O7,0,22,40,7,0,0
1489,418.199156037,0.08826977158745801,0.005851279246429361,8.0,O7,H30_C23_O7,0,23,30,7,0,0
1495,418.293056037,0.018426657772787552,0.004788508896237875,1.0,O7,H42_C22_O7,0,22,42,7,0,0
1504,419.202576037,0.01983816335197057,0.16127524941412208,8.0,O7,H30_C22_13C_O7,0,23,30,7,0,0
1515,420.120696037,0.016850281741460336,-0.4931511395194331,14.0,O7,H20_C24_O7,0,24,20,7,0,0
1521,420.214786037,0.10877411332494506,-0.04194759575982853,7.0,O7,H32_C23_O7,0,23,32,7,0,0
1537,421.218116037,0.025782003190041806,-0.1008195002556315,7.0,O7,H32_C22_13C_O7,0,23,32,7,0,0
1547,422.136476037,0.017893461031183937,-0.1830142723320563,13.0,O7,H22_C24_O7,0,24,22,7,0,0
1551,422.230456037,0.09696732575062336,0.0054448938565807336,6.0,O7,H34_C23_O7,0,23,34,7,0,0
1562,423.233806037,0.03140549188931619,-0.006003773615802495,6.0,O7,H34_C22_13C_O7,0,23,34,7,0,0
1572,424.152156037,0.021103925576893407,-0.11158967198055539,12.0,O7,H24_C24_O7,0,24,24,7,0,0
1575,424.246106037,0.07281011047585001,0.005244597348678735,5.0,O7,H36_C23_O7,0,23,36,7,0,0
1598,426.167866037,0.031181167480168227,0.02955408196522477,11.0,O7,H26_C24_O7,0,24,26,7,0,0
