peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
1184,434.100186037,0.00935299546075786,0.04204329004147744,15.0,O8,H18_C24_O8,0,24,18,8,0,0
1187,434.194046037,0.03123510308183122,-0.0511130913754513,8.0,O8,H30_C23_O8,0,23,30,8,0,0
1189,435.197446037,0.008547152585864111,0.05277374734775557,8.0,O8,H30_C22_13C_O8,0,23,30,8,0,0
1194,436.115776037,0.00709100444427933,-0.09589884682390364,14.0,O8,H20_C24_O8,0,24,20,8,0,0
1197,436.209816037,0.02554809049260368,0.2240504372555478,7.0,O8,H32_C23_O8,0,23,32,8,0,0
1207,438.131366037,0.008721231409366294,-0.23257179895786,13.0,O8,H22_C24_O8,0,24,22,8,0,0
1210,438.225436037,0.010420358561090935,0.15439313754989442,6.0,O8,H34_C23_O8,0,23,34,8,0,0
1218,440.147086037,0.0089225834820935,-0.07263708191172648,12.0,O8,H24_C24_O8,0,24,24,8,0,0
1233,442.162736037,0.01773965928516249,-0.0724733165940605,11.0,O8,H26_C24_O8,0,24,26,8,0,0
1244,444.178516037,0.01950638287157005,0.22036410251898556,10.0,O8,H28_C24_O8,0,24,28,8,0,0
1258,446.194026037,0.02566914386160303,-0.0945620010443967,9.0,O8,H30_C24_O8,0,24,30,8,0,0
1262,447.197316037,0.007297642920765952,-0.23934177623830213,9.0,O8,H30_C23_13C_O8,0,24,30,8,0,0
1268,448.209816037,0.030706596185256545,0.21805189561083596,8.0,O8,H32_C24_O8,0,24,32,8,0,0
1272,449.213076037,0.009124609159997334,0.0064401510069363056,8.0,O8,H32_C23_13C_O8,0,24,32,8,0,0
1279,450.225416037,0.02018757464290358,0.10585586312981064,7.0,O8,H34_C24_O8,0,24,34,8,0,0
1289,452.241126037,0.008967593966245887,0.23789300404003788,6.0,O8,H36_C24_O8,0,24,36,8,0,0
1297,454.162796037,0.012111868076394203,0.06155281830232051,12.0,O8,H26_C25_O8,0,25,26,8,0,0
1309,456.178346037,0.012737094742984052,-0.15809386966162745,11.0,O8,H28_C25_O8,0,25,28,8,0,0
1321,458.194056037,0.019961190532645005,-0.02661099552550515,10.0,O8,H30_C25_O8,0,25,30,8,0,0
1327,459.197416037,0.008201155442099059,-0.0153158526785619,10.0,O8,H30_C24_13C_O8,0,25,30,8,0,0
1335,460.209776037,0.02158440827888948,0.12544931249116653,9.0,O8,H32_C25_O8,0,25,32,8,0,0
1337,460.303416037,0.007830393219536234,-0.4403856085428594,2.0,O8,H44_C24_O8,0,24,44,8,0,0
1340,461.212916037,0.008877104268071666,-0.3406387689658077,9.0,O8,H32_C24_13C_O8,0,25,32,8,0,0
1348,462.225396037,0.018992658038825286,0.05983877183808485,8.0,O8,H34_C25_O8,0,25,34,8,0,0
1359,464.240976037,0.014601723892851356,-0.09136418839602503,7.0,O8,H36_C25_O8,0,25,36,8,0,0
1361,465.05634603699997,0.010727711876082673,-0.4867517708574816,21.0,O8,H12_C26_13C_O8,0,27,12,8,0,0
1369,466.162626037,0.009152149367955952,-0.30471125746173605,13.0,O8,H26_C26_O8,0,26,26,8,0,0
1372,466.25683603699997,0.007316556636623917,0.3592676547032366,6.0,O8,H38_C25_O8,0,25,38,8,0,0
1382,468.178386037,0.01434481025765218,-0.06860419217557678,12.0,O8,H28_C26_O8,0,26,28,8,0,0
1387,469.087796037,0.008126577726115537,-0.16311445455564644,19.0,O8,H16_C26_13C_O8,0,27,16,8,0,0
1396,470.194046037,0.015589511561374335,-0.04719966179244154,11.0,O8,H30_C26_O8,0,26,30,8,0,0
1403,472.20982603699997,0.018982945086762334,0.22814645958799454,10.0,O8,H32_C26_O8,0,26,32,8,0,0
1406,472.303706037,0.011824657729103488,0.18481540353218284,3.0,O8,H44_C25_O8,0,25,44,8,0,0
1416,474.225446037,0.02293895378897138,0.16375966462292352,9.0,O8,H34_C26_O8,0,26,34,8,0,0
1418,474.319296037,0.011533958293248135,0.0573769616225376,2.0,O8,H46_C25_O8,0,25,46,8,0,0
1424,476.241036037,0.013356951193188823,0.03692457955655799,8.0,O8,H36_C26_O8,0,26,36,8,0,0
1432,478.256726037,0.011931376034943136,0.12025131460098867,7.0,O8,H38_C26_O8,0,26,38,8,0,0
1441,480.178496037,0.008538082197264575,0.16219176968799323,13.0,O8,H28_C27_O8,0,27,28,8,0,0
1453,482.194236037,0.009900114968572377,0.3480070633038449,12.0,O8,H30_C27_O8,0,27,30,8,0,0
1462,484.209666037,0.017238003470513203,-0.10794290917138473,11.0,O8,H32_C27_O8,0,27,32,8,0,0
1472,486.225246037,0.015955291588967187,-0.2516138374243409,10.0,O8,H34_C27_O8,0,27,34,8,0,0
1474,486.319376037,0.010211500602109902,0.22046211871668583,3.0,O8,H46_C26_O8,0,26,46,8,0,0
1484,488.240966037,0.02366817950732381,-0.10735477687584967,9.0,O8,H36_C27_O8,0,27,36,8,0,0
1486,488.334906037,0.011366786250934853,-0.026332338363308522,2.0,O8,H48_C26_O8,0,26,48,8,0,0
1494,490.256436037,0.013532786977658608,-0.47421916959092114,8.0,O8,H38_C27_O8,0,27,38,8,0,0
1503,492.272276037,0.008928239282240097,-0.08646231383352641,7.0,O8,H40_C27_O8,0,27,40,8,0,0
1532,498.225306037,0.011417719493967428,-0.12512612112137353,11.0,O8,H34_C28_O8,0,28,34,8,0,0
1539,500.241006037,0.015462187766306857,-0.024818037435699627,10.0,O8,H36_C28_O8,0,28,36,8,0,0
1541,500.334886037,0.015856398899027416,-0.06567401335332651,3.0,O8,H48_C27_O8,0,27,48,8,0,0
1551,502.256676037,0.01459239585803219,0.014954505010638096,9.0,O8,H38_C28_O8,0,28,38,8,0,0
1561,504.272186037,0.010241921481054274,-0.262879856738072,8.0,O8,H40_C28_O8,0,28,40,8,0,0
1576,508.209746037,0.0077567188174070805,0.05456998855436271,13.0,O8,H32_C29_O8,0,29,32,8,0,0
1587,510.225116037,0.0072602873230907935,-0.4945679701617501,12.0,O8,H34_C29_O8,0,29,34,8,0,0
1597,512.241026037,0.012970180759124351,0.014807482316456764,11.0,O8,H36_C29_O8,0,29,36,8,0,0
1604,514.256666037,0.011896761420544289,-0.004839995701669749,10.0,O8,H38_C29_O8,0,29,38,8,0,0
1605,514.350586037,0.009255328918489824,0.03318164768149129,3.0,O8,H50_C28_O8,0,28,50,8,0,0
1613,516.272316037,0.01633512730430087,-0.004964434440483587,9.0,O8,H40_C29_O8,0,29,40,8,0,0
1624,518.288026037,0.011148445048568609,0.11067784149843089,8.0,O8,H42_C29_O8,0,29,42,8,0,0
1632,520.303666037,0.00740803346127817,0.09088730888341318,7.0,O8,H44_C29_O8,0,29,44,8,0,0
1656,528.272516037,0.013263214531812988,0.37374081348113364,10.0,O8,H40_C30_O8,0,30,40,8,0,0
1665,530.287886037,0.010117090335557443,-0.15583422168835082,9.0,O8,H42_C30_O8,0,30,42,8,0,0
1674,532.303676037,0.009647388860485032,0.1076246559286346,8.0,O8,H44_C30_O8,0,30,44,8,0,0
1713,542.381906037,0.008665399783989409,0.06806827358445296,3.0,O8,H54_C30_O8,0,30,54,8,0,0
140,255.985486037,0.008049889173633834,-0.17919375316029623,7.0,O9,H4_C9_O9,0,9,4,9,0,0
190,270.001186037,0.012422359708591324,0.015018452670707373,7.0,O9,H6_C10_O9,0,10,6,9,0,0
211,274.032476037,0.009450432294348153,-0.022234590996791394,5.0,O9,H10_C10_O9,0,10,10,9,0,0
221,276.048186037,0.009222539556827641,0.19501305461967566,4.0,O9,H12_C10_O9,0,10,12,9,0,0
239,282.001196037,0.009131190003197545,0.04984021417568697,8.0,O9,H6_C11_O9,0,11,6,9,0,0
248,284.016836037,0.012211775830355895,0.01401677476536886,7.0,O9,H8_C11_O9,0,11,8,9,0,0
260,286.032456037,0.011362797390787554,-0.0912239135110378,6.0,O9,H10_C11_O9,0,11,10,9,0,0
271,288.048136037,0.009019905461344922,0.013306803670323162,5.0,O9,H12_C11_O9,0,11,12,9,0,0
283,290.063766037,0.010755311063296387,-0.05599113667583872,4.0,O9,H14_C11_O9,0,11,14,9,0,0
287,291.985576037,0.008946411101152378,0.15113417793288844,10.0,O9,H4_C12_O9,0,12,4,9,0,0
293,294.001206037,0.011637125427096724,0.08181939219667378,9.0,O9,H6_C12_O9,0,12,6,9,0,0
304,296.016866037,0.02064868377175987,0.11479413472729842,8.0,O9,H8_C12_O9,0,12,8,9,0,0
315,298.032456037,0.019342327417262908,-0.08755086737140343,7.0,O9,H10_C12_O9,0,12,10,9,0,0
328,300.048136037,0.019294780825141383,0.012774616914714767,6.0,O9,H12_C12_O9,0,12,12,9,0,0
339,302.063836037,0.013948438621692308,0.17797231449555617,5.0,O9,H14_C12_O9,0,12,14,9,0,0
350,304.079366037,0.008818298846569404,-0.21808451158878583,4.0,O9,H16_C12_O9,0,12,16,9,0,0
361,308.016826037,0.02296700928936926,-0.019541140296567748,9.0,O9,H8_C13_O9,0,13,8,9,0,0
370,310.032486037,0.029312006865135628,0.012601905229405028,8.0,O9,H10_C13_O9,0,13,10,9,0,0
383,312.048056037,0.027869305993712786,-0.24408740435324155,7.0,O9,H12_C13_O9,0,13,12,9,0,0
399,314.063756037,0.02313671743965168,-0.08355309850063415,6.0,O9,H14_C13_O9,0,13,14,9,0,0
415,316.079466037,0.015225497807263046,0.1065713011061213,5.0,O9,H16_C13_O9,0,13,16,9,0,0
425,318.001136037,0.00978714796586385,-0.1444806159604885,11.0,O9,H6_C14_O9,0,14,6,9,0,0
435,320.016856037,0.01611962641869321,0.07493667778511937,10.0,O9,H8_C14_O9,0,14,8,9,0,0
443,322.032476037,0.030096843812701158,-0.018920452059688158,9.0,O9,H10_C14_O9,0,14,10,9,0,0
454,324.048126037,0.023616166012671577,-0.019031123904863435,8.0,O9,H12_C14_O9,0,14,12,9,0,0
465,326.063756037,0.027173757430020307,-0.08047812569717472,7.0,O9,H14_C14_O9,0,14,14,9,0,0
480,328.079426037,0.018429924549266875,-0.019248387756718912,6.0,O9,H16_C14_O9,0,14,16,9,0,0
490,330.001156037,0.00795673609646632,-0.07862093671424474,12.0,O9,H6_C15_O9,0,15,6,9,0,0
494,330.095066037,0.014915031008436492,-0.049649333424164464,5.0,O9,H18_C14_O9,0,14,18,9,0,0
501,332.016846037,0.03114588609389855,0.04210930909661647,11.0,O9,H8_C15_O9,0,15,8,9,0,0
506,332.110696037,0.008601342104612263,-0.10979170634979125,4.0,O9,H20_C14_O9,0,14,20,9,0,0
512,334.032486037,0.035599968397052616,0.011696467171286874,10.0,O9,H10_C15_O9,0,15,10,9,0,0
515,334.126366037,0.007321104247608968,-0.049493250595866956,3.0,O9,H22_C14_O9,0,14,22,9,0,0
523,336.048116037,0.04388755328123822,-0.04810918211105619,9.0,O9,H12_C15_O9,0,15,12,9,0,0
533,338.063786037,0.03461617269284826,0.011119203513418297,8.0,O9,H14_C15_O9,0,15,14,9,0,0
541,339.067116037,0.007098022975635781,-0.062173531441978354,8.0,O9,H14_C14_13C_O9,0,15,14,9,0,0
547,340.079406037,0.02879049366654684,-0.07737898722055286,7.0,O9,H16_C15_O9,0,15,16,9,0,0
556,342.001186037,0.011337060706366352,0.01185668412592243,13.0,O9,H6_C16_O9,0,16,6,9,0,0
561,342.095086037,0.02212566090290758,0.010555544813102391,6.0,O9,H18_C15_O9,0,15,18,9,0,0
571,344.016816037,0.023572623801553953,-0.04656458416940309,12.0,O9,H8_C16_O9,0,16,8,9,0,0
576,344.110766037,0.016398548628557243,0.09745989747752368,5.0,O9,H20_C15_O9,0,15,20,9,0,0
586,346.032506037,0.03883429141304759,0.06908888499298126,11.0,O9,H10_C16_O9,0,16,10,9,0,0
600,348.048126037,0.041546576625500556,-0.017718814084617,10.0,O9,H12_C16_O9,0,16,12,9,0,0
605,348.142066037,0.02715374173334344,0.09590624996669209,3.0,O9,H24_C15_O9,0,15,24,9,0,0
613,350.063786037,0.03658555831228043,0.010738043143556683,9.0,O9,H14_C16_O9,0,16,14,9,0,0
620,351.067206037,0.009948729395628273,0.19631283929440735,9.0,O9,H14_C15_13C_O9,0,16,14,9,0,0
627,352.079436037,0.03388140292451679,0.010466387951732607,8.0,O9,H16_C16_O9,0,16,16,9,0,0
635,353.082786037,0.008171162938796966,-0.0032711873690235175,8.0,O9,H16_C15_13C_O9,0,16,16,9,0,0
642,354.095066037,0.03300817159441861,-0.046284180626312614,7.0,O9,H18_C16_O9,0,16,18,9,0,0
655,356.016866037,0.02194393029709949,0.09544772521499714,13.0,O9,H8_C17_O9,0,17,8,9,0,0
660,356.110796037,0.02206173359872591,0.17841919050771307,6.0,O9,H20_C16_O9,0,16,20,9,0,0
671,358.032486037,0.03699584594827169,0.010912417614169662,12.0,O9,H10_C17_O9,0,17,10,9,0,0
676,358.126396037,0.013423011063067921,0.037592872698370305,5.0,O9,H22_C16_O9,0,16,22,9,0,0
682,359.035836037,0.0076873530050712725,-0.0025986263024911334,12.0,O9,H10_C16_13C_O9,0,17,10,9,0,0
688,360.048156037,0.04761033938376885,0.06619392323105244,11.0,O9,H12_C17_O9,0,17,12,9,0,0
698,361.051536037,0.0075118431585901755,0.13569530987670636,11.0,O9,H12_C16_13C_O9,0,17,12,9,0,0
702,362.063766037,0.04503334326999268,-0.044856739315986875,10.0,O9,H14_C17_O9,0,17,14,9,0,0
706,362.157676037,0.013288141027519447,-0.018458810785986598,3.0,O9,H26_C16_O9,0,16,26,9,0,0
709,363.067056037,0.007248919847713825,-0.2233223826582857,10.0,O9,H14_C16_13C_O9,0,17,14,9,0,0
715,364.079396037,0.043893103539559906,-0.09974472722322228,9.0,O9,H16_C17_O9,0,17,16,9,0,0
721,365.082806037,0.00848155523751182,0.05161842668245111,9.0,O9,H16_C16_13C_O9,0,17,16,9,0,0
728,366.095076037,0.03546098533450401,-0.017451750602351834,8.0,O9,H18_C17_O9,0,17,18,9,0,0
735,367.098386037,0.0069964234483042235,-0.13955114475022803,8.0,O9,H18_C16_13C_O9,0,17,18,9,0,0
738,368.016756037,0.014085124597463479,-0.2065639641621288,14.0,O9,H8_C18_O9,0,18,8,9,0,0
743,368.110696037,0.034187232091389984,-0.09905444315384433,7.0,O9,H20_C17_O9,0,17,20,9,0,0
750,369.114026037,0.011339376418171709,-0.16608146987419034,7.0,O9,H20_C16_13C_O9,0,17,20,9,0,0
752,370.032426037,0.034559831983374756,-0.1515894177510835,13.0,O9,H10_C18_O9,0,18,10,9,0,0
757,370.126326037,0.023479172723939637,-0.15275055028644569,6.0,O9,H22_C17_O9,0,17,22,9,0,0
770,372.048166037,0.040164705095281174,0.09093715024947313,12.0,O9,H12_C18_O9,0,18,12,9,0,0
775,372.142046037,0.01286646108278065,0.03597819742622063,5.0,O9,H24_C17_O9,0,17,24,9,0,0
783,374.063756037,0.03981273242172348,-0.07015114274007077,11.0,O9,H14_C18_O9,0,18,14,9,0,0
786,374.157696037,0.008860608701672646,0.03558659926207145,4.0,O9,H26_C17_O9,0,17,26,9,0,0
791,375.067126037,0.008066170552211715,-0.02954404493456403,11.0,O9,H14_C17_13C_O9,0,18,14,9,0,0
795,376.079426037,0.035754419545293036,-0.016791665723135483,10.0,O9,H16_C18_O9,0,18,16,9,0,0
798,376.173336037,0.0289331769013099,0.0086157091640133,3.0,O9,H28_C17_O9,0,17,28,9,0,0
801,377.082776037,0.008602617919025134,-0.029582364113085787,10.0,O9,H16_C17_13C_O9,0,18,16,9,0,0
811,378.095086037,0.03584107869605733,0.009550507648365214,9.0,O9,H18_C18_O9,0,18,18,9,0,0
824,380.110776037,0.038953814425585764,0.11453766296115922,8.0,O9,H20_C18_O9,0,18,20,9,0,0
830,382.032496037,0.022873530274213058,0.03640266240723313,14.0,O9,H10_C19_O9,0,19,10,9,0,0
835,382.12645603699997,0.036096986579748545,0.19224787715622946,7.0,O9,H22_C18_O9,0,18,22,9,0,0
846,384.048156037,0.0336086797447805,0.06205732178518531,13.0,O9,H12_C19_O9,0,19,12,9,0,0
851,384.141996037,0.029044290713739877,-0.09530590344775994,6.0,O9,H24_C18_O9,0,18,24,9,0,0
863,386.063836037,0.03376518895860665,0.13924899202358562,12.0,O9,H14_C19_O9,0,19,14,9,0,0
868,386.157666037,0.013879606726823686,-0.043207739891957385,5.0,O9,H26_C18_O9,0,18,26,9,0,0
876,387.067146037,0.009666454680737718,0.02304251361178761,12.0,O9,H14_C18_13C_O9,0,19,14,9,0,0
882,388.079466037,0.040558742394407765,0.08679923287999886,11.0,O9,H16_C19_O9,0,19,16,9,0,0
887,388.173176037,0.007491206627649137,-0.40383779615016296,4.0,O9,H28_C18_O9,0,18,28,9,0,0
892,389.082756037,0.008112801413793586,-0.08007293936213884,11.0,O9,H16_C18_13C_O9,0,19,16,9,0,0
897,390.095106037,0.039373805701126016,0.06052626565152159,10.0,O9,H18_C19_O9,0,19,18,9,0,0
900,390.189006037,0.014119441211415522,0.05937378971828654,3.0,O9,H30_C18_O9,0,18,30,9,0,0
904,391.098426037,0.007738410414956682,-0.02871144256066529,10.0,O9,H18_C18_13C_O9,0,19,18,9,0,0
911,392.110726037,0.03518817213379942,-0.016482589239878463,9.0,O9,H20_C19_O9,0,19,20,9,0,0
919,394.032396037,0.01921264134782026,-0.21849218708653131,15.0,O9,H10_C20_O9,0,20,10,9,0,0
924,394.126356037,0.03723270663673815,-0.06733119871349127,8.0,O9,H22_C19_O9,0,19,22,9,0,0
931,395.129666037,0.01124896122010919,-0.1806419668665056,8.0,O9,H22_C18_13C_O9,0,19,22,9,0,0
935,396.048096037,0.027897389431652556,-0.09131971692516562,14.0,O9,H12_C20_O9,0,20,12,9,0,0
940,396.141986037,0.034547347006322275,-0.1176623575865408,7.0,O9,H24_C19_O9,0,19,24,9,0,0
945,397.145346037,0.009396397984166045,-0.1043723673770763,7.0,O9,H24_C18_13C_O9,0,19,24,9,0,0
949,398.063816037,0.027557858276748844,0.08480800981776476,13.0,O9,H14_C20_O9,0,20,14,9,0,0
954,398.157726037,0.023997923210052865,0.10878854568996656,6.0,O9,H26_C19_O9,0,19,26,9,0,0
967,400.079386037,0.023276740399592773,-0.11576452483301707,12.0,O9,H16_C20_O9,0,20,16,9,0,0
972,400.173306037,0.008640721621988619,-0.06686852814944771,5.0,O9,H28_C19_O9,0,19,28,9,0,0
984,402.095066037,0.02933898211391385,-0.04075901790308095,11.0,O9,H18_C20_O9,0,20,18,9,0,0
993,403.098516037,0.007268112938990667,0.19541376827640633,11.0,O9,H18_C19_13C_O9,0,20,18,9,0,0
996,404.110706037,0.027543510796903856,-0.06548453095856296,10.0,O9,H20_C20_O9,0,20,20,9,0,0
999,404.204606037,0.014991108039167986,-0.06656777173524511,3.0,O9,H32_C19_O9,0,19,32,9,0,0
1003,405.113946037,0.008424016317908466,-0.34879816245834516,10.0,O9,H20_C19_13C_O9,0,20,20,9,0,0
1008,406.126416037,0.028596088729235702,0.08239552686335164,9.0,O9,H22_C20_O9,0,20,22,9,0,0
1012,407.129856037,0.007437457901228546,0.29136404081570777,9.0,O9,H22_C19_13C_O9,0,20,22,9,0,0
1015,408.048216037,0.01364384801917613,0.20544875989555847,15.0,O9,H12_C21_O9,0,21,12,9,0,0
1019,408.141936037,0.0355609520677208,-0.23670931951960764,8.0,O9,H24_C20_O9,0,20,24,9,0,0
1023,409.145446037,0.009151134303934032,0.1431007007002917,8.0,O9,H24_C19_13C_O9,0,20,24,9,0,0
1026,410.063806037,0.014194112052538671,0.05793976374902642,14.0,O9,H14_C21_O9,0,21,14,9,0,0
1030,410.157626037,0.030847333104601436,-0.13820296492303932,7.0,O9,H26_C20_O9,0,20,26,9,0,0
1034,411.160916037,0.009688658818195788,-0.295565544569413,7.0,O9,H26_C19_13C_O9,0,20,26,9,0,0
1038,412.079396037,0.022191956689807064,-0.08812622129266907,13.0,O9,H16_C21_O9,0,21,16,9,0,0
1043,412.173286037,0.022751564278845376,-0.11344500362573248,6.0,O9,H28_C20_O9,0,20,28,9,0,0
1054,414.095066037,0.023854665703595446,-0.039577868319440976,12.0,O9,H18_C21_O9,0,21,18,9,0,0
1069,416.110726037,0.025491892575010933,-0.015531923666980188,11.0,O9,H20_C21_O9,0,21,20,9,0,0
1080,418.126416037,0.030511176183923492,0.08003082019943993,10.0,O9,H22_C21_O9,0,21,22,9,0,0
1083,418.220176037,0.015670114473891633,-0.25580066714668925,3.0,O9,H34_C20_O9,0,20,34,9,0,0
1087,419.129776037,0.007988755623640932,0.09215045595532934,10.0,O9,H22_C20_13C_O9,0,21,22,9,0,0
1090,420.048186037,0.01184279850630256,0.12815910595684368,16.0,O9,H12_C22_O9,0,22,12,9,0,0
1094,420.142096037,0.03365499398088764,0.1508751459211716,9.0,O9,H24_C21_O9,0,21,24,9,0,0
1098,421.145426037,0.007939570029061998,0.09153370220027766,9.0,O9,H24_C20_13C_O9,0,21,24,9,0,0
1102,422.063916037,0.013168363472932968,0.31691645499156634,15.0,O9,H14_C22_O9,0,22,14,9,0,0
1106,422.157646037,0.03399516769925477,-0.08689881692808439,8.0,O9,H26_C21_O9,0,21,26,9,0,0
1109,423.161126037,0.007659874880539071,0.20908111496330598,8.0,O9,H26_C20_13C_O9,0,21,26,9,0,0
1115,424.079386037,0.015701767708850387,-0.1092130425222263,14.0,O9,H16_C22_O9,0,22,16,9,0,0
1119,424.173336037,0.030622597309314232,0.007640744439128837,7.0,O9,H28_C21_O9,0,21,28,9,0,0
1130,426.095106037,0.019334936385347955,0.055412511626696984,13.0,O9,H18_C22_O9,0,22,18,9,0,0
1135,426.188866037,0.01452574929977345,-0.2741343317556856,6.0,O9,H30_C21_O9,0,21,30,9,0,0
1146,428.110846037,0.020997266690235192,0.2652046800459133,12.0,O9,H20_C22_O9,0,22,20,9,0,0
1151,428.204606037,0.008556086390925529,-0.06283678309308222,5.0,O9,H32_C21_O9,0,21,32,9,0,0
1162,430.126496037,0.02577463601977094,0.2637898409803678,11.0,O9,H22_C22_O9,0,22,22,9,0,0
1173,432.142076037,0.028873601645320067,0.10040447909808724,10.0,O9,H24_C22_O9,0,22,24,9,0,0
1176,432.235856037,0.0359303857049583,-0.1782707262405252,3.0,O9,H36_C21_O9,0,21,36,9,0,0
1182,434.063966037,0.00823564278547375,0.42334543849716694,16.0,O9,H14_C23_O9,0,23,14,9,0,0
1186,434.157696037,0.028177168392801145,0.030668579899028027,9.0,O9,H26_C22_O9,0,22,26,9,0,0
1192,436.079566037,0.007609078221044612,0.3065610278306179,15.0,O9,H16_C23_O9,0,23,16,9,0,0
1196,436.173316037,0.03230589629147384,-0.038422799679875864,8.0,O9,H28_C22_O9,0,22,28,9,0,0
1201,437.176646037,0.008317838137878649,-0.09515375618121558,8.0,O9,H28_C21_13C_O9,0,22,28,9,0,0
1205,438.095076037,0.014857610047343331,-0.014583592268467227,14.0,O9,H18_C23_O9,0,23,18,9,0,0
1209,438.189086037,0.024902339045240342,0.23543945582128553,7.0,O9,H30_C22_O9,0,22,30,9,0,0
1216,440.110696037,0.009981034506564403,-0.0828496111165943,13.0,O9,H20_C23_O9,0,23,20,9,0,0
1221,440.204686037,0.01020048389809219,0.12060980199352403,6.0,O9,H32_C22_O9,0,22,32,9,0,0
1231,442.126376037,0.01570208433432511,-0.014785365326533078,12.0,O9,H22_C23_O9,0,23,22,9,0,0
1243,444.142046037,0.020504439138822415,0.030145761202362946,11.0,O9,H24_C23_O9,0,23,24,9,0,0
1247,444.235856037,0.007344857366556145,-0.17345515657001187,4.0,O9,H36_C22_O9,0,22,36,9,0,0
1253,446.063886037,0.0077762440550152535,0.2326101781836548,17.0,O9,H14_C24_O9,0,24,14,9,0,0
1256,446.157686037,0.024995222059502942,0.007430108499041564,10.0,O9,H26_C23_O9,0,23,26,9,0,0
1261,447.160886037,0.008124054034831683,-0.33886013882933985,10.0,O9,H26_C22_13C_O9,0,23,26,9,0,0
1267,448.173386037,0.03132321498477367,0.11879554142379391,9.0,O9,H28_C23_O9,0,23,28,9,0,0
1278,450.189026037,0.027905345422747904,0.09588638883798235,8.0,O9,H30_C23_O9,0,23,30,9,0,0
1284,452.110926037,0.00820297448649308,0.428074149123709,14.0,O9,H20_C24_O9,0,24,20,9,0,0
1288,452.204656037,0.017379904454103413,0.05106758572727694,7.0,O9,H32_C23_O9,0,23,32,9,0,0
1295,454.126266037,0.010239590248392312,-0.2566180569419037,13.0,O9,H22_C24_O9,0,24,22,9,0,0
1300,454.22029603699997,0.009832822742678899,0.02866230340291816,6.0,O9,H34_C23_O9,0,23,34,9,0,0
1307,456.142066037,0.016157307954357058,0.07319868644476261,12.0,O9,H24_C24_O9,0,24,24,9,0,0
1320,458.157546037,0.019109266234493175,-0.2983362409105955,11.0,O9,H26_C24_O9,0,24,26,9,0,0
1333,460.173326037,0.026860965606874433,-0.014687943847707847,10.0,O9,H28_C24_O9,0,24,28,9,0,0
1344,462.095266037,0.008279607163891008,0.39734447311259613,16.0,O9,H18_C25_O9,0,25,18,9,0,0
1347,462.189026037,0.03549628286659345,0.09339685187099328,9.0,O9,H30_C24_O9,0,24,30,9,0,0
1355,464.110746037,0.009700085272827853,0.029167607275033192,15.0,O9,H20_C25_O9,0,25,20,9,0,0
1358,464.204656037,0.023457465253892903,0.049747454572283786,8.0,O9,H32_C24_O9,0,24,32,9,0,0
1367,466.126306037,0.01098938731008804,-0.16419798452208595,14.0,O9,H22_C25_O9,0,25,22,9,0,0
1371,466.220306037,0.014025108549146084,0.04937365376476077,7.0,O9,H34_C24_O9,0,24,34,9,0,0
1380,468.141896037,0.008731242361876048,-0.29181536862198054,13.0,O9,H24_C25_O9,0,25,24,9,0,0
1394,470.157806037,0.015494117272513165,0.26228427649774666,12.0,O9,H26_C25_O9,0,25,26,9,0,0
1402,472.173246037,0.016312826937531857,-0.18374399792824256,11.0,O9,H28_C25_O9,0,25,28,9,0,0
1414,474.189026037,0.026219308561483304,0.09103331716033453,10.0,O9,H30_C25_O9,0,25,30,9,0,0
1423,476.204616037,0.025947640799996105,-0.03550364571211891,9.0,O9,H32_C25_O9,0,25,32,9,0,0
1431,478.220236037,0.022478179910617745,-0.09824134673755351,8.0,O9,H34_C25_O9,0,25,34,9,0,0
1439,480.142176037,0.007439823279775037,0.2986386267003395,14.0,O9,H24_C26_O9,0,26,24,9,0,0
1443,480.235766037,0.016087473412151804,-0.3478603881206669,7.0,O9,H36_C25_O9,0,25,36,9,0,0
1451,482.157696037,0.012109263676656006,0.027615446355266488,13.0,O9,H26_C26_O9,0,26,26,9,0,0
1461,484.173266037,0.018121646191221523,-0.13788245782687256,12.0,O9,H28_C26_O9,0,26,28,9,0,0
1471,486.188976037,0.017919685700915428,-0.014054206039003318,11.0,O9,H30_C26_O9,0,26,30,9,0,0
1482,488.20462603699997,0.025416423961858326,-0.014147756148007852,10.0,O9,H32_C26_O9,0,26,32,9,0,0
1493,490.220286037,0.024604074743876065,0.006158455796330528,9.0,O9,H34_C26_O9,0,26,34,9,0,0
1502,492.235866037,0.016083403843550163,-0.13622534361020805,8.0,O9,H36_C26_O9,0,26,36,9,0,0
1512,494.251736037,0.008328755508414092,0.3092978512943721,7.0,O9,H38_C26_O9,0,26,38,9,0,0
1520,496.173366037,0.0123891326587729,0.06699472868758001,13.0,O9,H28_C27_O9,0,27,28,9,0,0
1530,498.188996037,0.015041383197880542,0.02642972861298271,12.0,O9,H30_C27_O9,0,27,30,9,0,0
1538,500.20471603699997,0.01960079624229383,0.16611798596976507,11.0,O9,H32_C27_O9,0,27,32,9,0,0
1549,502.220306037,0.023734233168860263,0.04583446684984452,10.0,O9,H34_C27_O9,0,27,34,9,0,0
1553,502.314016037,0.00856248719218913,-0.3333074424107288,3.0,O9,H46_C26_O9,0,26,46,9,0,0
1560,504.235856037,0.022463894514199174,-0.15281539192495847,9.0,O9,H36_C27_O9,0,27,36,9,0,0
