peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
2803,438.087426037,5.749862003311922E-4,0.016298116796303313,28.0,N1O1,H11_C32_13C_N_O,0,33,11,1,1,0
3065,464.103096037,6.399846403686312E-4,0.058318938746112506,29.0,N1O1,H13_C34_13C_N_O,0,35,13,1,1,0
1517,337.006996037,5.719862723294641E-4,0.001091965551979383,10.0,N1O10,H7_C13_N_O10,0,13,7,10,1,0
1870,361.007006037,0.002832932009631769,0.028719664249779838,12.0,N1O10,H7_C15_N_O10,0,15,7,10,1,0
1896,363.022616037,0.0010589745846099694,-0.08182961255972047,11.0,N1O10,H9_C15_N_O10,0,15,9,10,1,0
1918,365.038276037,5.609865363231282E-4,-0.05418609855683013,10.0,N1O10,H11_C15_N_O10,0,15,11,10,1,0
2020,373.006996037,7.379822884250779E-4,9.865767515308296E-4,13.0,N1O10,H7_C16_N_O10,0,16,7,10,1,0
2048,375.022656037,0.0017689575450189196,0.027449008283267705,12.0,N1O10,H9_C16_N_O10,0,16,9,10,1,0
2072,377.038286037,5.959856963432878E-4,-0.02593901041297455,11.0,N1O10,H11_C16_N_O10,0,16,11,10,1,0
2091,379.053966037,6.849835603945507E-4,0.053148105025091874,10.0,N1O10,H13_C16_N_O10,0,16,13,10,1,0
2110,381.069586037,6.55984256377847E-4,-0.026052984295129367,9.0,N1O10,H15_C16_N_O10,0,16,15,10,1,0
2158,385.007006037,0.0012689695447309266,0.026929380096019594,14.0,N1O10,H7_C17_N_O10,0,17,7,10,1,0
2210,389.038296037,0.0011139732646416487,5.654970377803205E-4,12.0,N1O10,H11_C17_N_O10,0,17,11,10,1,0
2258,393.069596037,7.859811364527253E-4,1.831737562633532E-4,10.0,N1O10,H15_C17_N_O10,0,17,15,10,1,0
2280,395.085256037,5.469868723150644E-4,0.025305930411553774,9.0,N1O10,H17_C17_N_O10,0,17,17,10,1,0
2305,397.100926037,7.549818804348696E-4,0.07535615780225738,8.0,N1O10,H19_C17_N_O10,0,17,19,10,1,0
2327,399.022646037,0.001609961360927338,7.368003298564164E-4,14.0,N1O10,H9_C18_N_O10,0,18,9,10,1,0
2361,401.038286037,0.0018289561050534788,-0.024386699145980073,13.0,N1O10,H11_C18_N_O10,0,18,11,10,1,0
2393,403.053966037,0.0011359727366543205,0.049983381121878605,12.0,N1O10,H13_C18_N_O10,0,18,13,10,1,0
2417,405.069596037,7.719814724446614E-4,1.7774731819773383E-4,11.0,N1O10,H15_C18_N_O10,0,18,15,10,1,0
2438,407.085216037,6.759837763893667E-4,-0.07369955683693125,10.0,N1O10,H17_C18_N_O10,0,18,17,10,1,0
2456,409.007036037,0.00102897530459269,0.09869756857348971,16.0,N1O10,H7_C19_N_O10,0,19,7,10,1,0
2477,411.022636037,0.002850931577642137,-0.023614271242963555,15.0,N1O10,H9_C19_N_O10,0,19,9,10,1,0
2482,411.116556037,5.889858643392559E-4,0.023959142198602505,8.0,N1O10,H21_C18_N_O10,0,18,21,10,1,0
2508,413.038336037,0.0019239538251081974,0.09737594917360325,14.0,N1O10,H11_C19_N_O10,0,19,11,10,1,0
2534,415.053976037,0.001220970696703279,0.0726315171335141,13.0,N1O10,H13_C19_N_O10,0,19,13,10,1,0
2588,419.08527603699997,6.59984160380151E-4,0.07157970384709875,11.0,N1O10,H17_C19_N_O10,0,19,17,10,1,0
2627,423.022646037,0.0014229658488196285,6.949982937663502E-4,16.0,N1O10,H9_C20_N_O10,0,20,9,10,1,0
2632,423.116506037,6.279849283617193E-4,-0.09489112178668908,9.0,N1O10,H21_C19_N_O10,0,19,21,10,1,0
2652,425.038326037,0.0016249610009359777,0.07109947077879623,15.0,N1O10,H11_C20_N_O10,0,20,11,10,1,0
2679,427.053976037,0.0014439653448317241,0.07059060836200401,14.0,N1O10,H13_C20_N_O10,0,20,13,10,1,0
2707,429.069586037,9.38977464540851E-4,-0.023138437827931454,13.0,N1O10,H15_C20_N_O10,0,20,15,10,1,0
2733,431.085256037,9.879762885690745E-4,0.02319262830165534,12.0,N1O10,H17_C20_N_O10,0,20,17,10,1,0
2770,435.022646037,0.0024269417533979184,6.758269251004374E-4,17.0,N1O10,H9_C21_N_O10,0,21,9,10,1,0
2774,435.116556037,6.53984304376695E-4,0.02263761271886893,10.0,N1O10,H21_C20_N_O10,0,20,21,10,1,0
2792,437.038306037,0.0020009519771525485,0.02338467794336234,16.0,N1O10,H11_C21_N_O10,0,21,11,10,1,0
2812,439.053986037,0.001091973792628977,0.09143750263111647,15.0,N1O10,H13_C21_N_O10,0,21,13,10,1,0
2836,441.069586037,8.00980776461365E-4,-0.02250891980464185,14.0,N1O10,H15_C21_N_O10,0,21,15,10,1,0
2903,447.022676037,0.0011449725206595042,0.06776837422854476,18.0,N1O10,H9_C22_N_O10,0,22,9,10,1,0
2923,449.038296037,0.0016829596089693848,4.899360762257082E-4,17.0,N1O10,H11_C22_N_O10,0,22,11,10,1,0
2944,451.05393603699997,0.0014179659688167486,-0.021846611355196575,16.0,N1O10,H13_C22_N_O10,0,22,13,10,1,0
2963,453.069616037,9.139780645264513E-4,0.04430224259198195,15.0,N1O10,H15_C22_N_O10,0,22,15,10,1,0
2981,455.085206037,8.039807044630929E-4,-0.08790002268597152,14.0,N1O10,H17_C22_N_O10,0,22,17,10,1,0
3035,461.038276037,0.0025709382974808607,-0.04290316221797908,18.0,N1O10,H11_C23_N_O10,0,23,11,10,1,0
3072,465.069576037,8.859787365103238E-4,-0.04284950252343281,16.0,N1O10,H15_C23_N_O10,0,23,15,10,1,0
3092,467.085226037,7.719814724446614E-4,-0.04282301989737865,15.0,N1O10,H17_C23_N_O10,0,23,17,10,1,0
3129,471.022616037,6.289849043622953E-4,-0.06306703544440932,20.0,N1O10,H9_C24_N_O10,0,24,9,10,1,0
3152,473.038306037,0.0010069758325800182,0.02160501571470723,19.0,N1O10,H11_C24_N_O10,0,24,11,10,1,0
3171,475.05393603699997,0.0011239730246474086,-0.020742907895966882,18.0,N1O10,H13_C24_N_O10,0,24,13,10,1,0
3188,477.069596037,7.639816644400535E-4,1.5092144831093375E-4,17.0,N1O10,H15_C24_N_O10,0,24,15,10,1,0
3263,485.038296037,0.0019299536811116535,4.535725583586983E-4,20.0,N1O10,H11_C25_N_O10,0,25,11,10,1,0
3284,487.053946037,0.00102397542458981,2.997614370066533E-4,19.0,N1O10,H13_C25_N_O10,0,25,13,10,1,0
3303,489.069586037,5.639864643248562E-4,-0.02029976965204767,18.0,N1O10,H15_C25_N_O10,0,25,15,10,1,0
3395,499.053976037,6.379846883674792E-4,0.0604062915423591,20.0,N1O10,H13_C26_N_O10,0,26,13,10,1,0
3478,509.038276037,6.439845443709352E-4,-0.03885758866603402,22.0,N1O10,H11_C27_N_O10,0,27,11,10,1,0
3498,511.053996037,7.809812564498452E-4,0.09812270399424143,21.0,N1O10,H13_C27_N_O10,0,27,13,10,1,0
2208,389.001946037,6.389846643680551E-4,0.09184529888416527,13.0,N1O11,H7_C16_N_O11,0,16,7,11,1,0
2359,401.001946037,5.629864883242802E-4,0.08909682447524485,14.0,N1O11,H7_C17_N_O11,0,17,7,11,1,0
2389,403.017566037,0.0011549722806652642,0.014029165183936921,13.0,N1O11,H9_C17_N_O11,0,17,9,11,1,0
2460,409.064546037,8.059806564642449E-4,0.08661713743585081,10.0,N1O11,H15_C17_N_O11,0,17,15,11,1,0
2506,413.001936037,6.799836803916707E-4,0.06229510755424848,15.0,N1O11,H7_C18_N_O11,0,18,7,11,1,0
2531,415.017596037,0.001025975376590962,0.08590961040573164,14.0,N1O11,H9_C18_N_O11,0,18,9,11,1,0
2561,417.033216037,0.0011169731926433766,0.013380229147593837,13.0,N1O11,H11_C18_N_O11,0,18,11,11,1,0
2586,419.048856037,7.539819044342935E-4,-0.010724286377737683,12.0,N1O11,H13_C18_N_O11,0,18,13,11,1,0
2676,427.017586037,0.002457941009415774,0.060077151038193305,15.0,N1O11,H9_C19_N_O11,0,19,9,11,1,0
2731,431.048896037,8.109805364671248E-4,0.08237116577893903,13.0,N1O11,H13_C19_N_O11,0,19,13,11,1,0
2835,441.033216037,0.0014289657048230844,0.01265210825359906,15.0,N1O11,H11_C20_N_O11,0,20,11,11,1,0
2862,443.048876037,9.42977368543155E-4,0.03499839612875843,14.0,N1O11,H13_C20_N_O11,0,20,13,11,1,0
2906,447.080146037,7.2498260041759E-4,-0.03275027994287461,12.0,N1O11,H17_C20_N_O11,0,20,17,11,1,0
2941,451.017516037,0.0017169587929889683,-0.09832434073581806,17.0,N1O11,H9_C21_N_O11,0,21,9,11,1,0
2946,451.111466037,6.229850483588394E-4,0.011549252086293692,10.0,N1O11,H21_C20_N_O11,0,20,21,11,1,0
2961,453.033186037,0.0021349487612297305,-0.053903335872558376,16.0,N1O11,H11_C21_N_O11,0,21,11,11,1,0
2979,455.048816037,0.0012879690887418703,-0.09777852042028584,15.0,N1O11,H13_C21_N_O11,0,21,13,11,1,0
3002,457.064536037,7.969808724590609E-4,0.05564203294601302,14.0,N1O11,H15_C21_N_O11,0,21,15,11,1,0
3052,463.017556037,0.0016159612169307936,-0.009386252973095553,18.0,N1O11,H9_C22_N_O11,0,22,9,11,1,0
3056,463.111446037,6.049854803484717E-4,-0.031936157252498154,11.0,N1O11,H21_C21_N_O11,0,21,21,11,1,0
3070,465.033176037,0.001448965224834604,-0.07401622463431487,17.0,N1O11,H11_C22_N_O11,0,22,11,11,1,0
3111,469.064536037,0.001010975736582322,0.05421855207279798,15.0,N1O11,H15_C22_N_O11,0,22,15,11,1,0
3134,471.08016603699997,6.809836563922466E-4,0.011373860323958124,14.0,N1O11,H17_C22_N_O11,0,22,17,11,1,0
3169,475.017546037,0.0011349727606537444,-0.030200989549186333,19.0,N1O11,H9_C23_N_O11,0,23,9,11,1,0
3186,477.033196037,0.00188595473708631,-0.030228504291547782,18.0,N1O11,H11_C23_N_O11,0,23,11,11,1,0
3203,479.04882603699997,0.001524963400878379,-0.07200518632245659,17.0,N1O11,H13_C23_N_O11,0,23,13,11,1,0
3224,481.064556037,9.629768885546748E-4,0.09444054734200556,16.0,N1O11,H15_C23_N_O11,0,23,15,11,1,0
3248,483.080126037,9.32977608537395E-4,-0.07171067091944078,15.0,N1O11,H17_C23_N_O11,0,23,17,11,1,0
3282,487.017536037,0.0010459748966024816,-0.049989986225971075,20.0,N1O11,H9_C24_N_O11,0,24,9,11,1,0
3301,489.033186037,0.002235946337287905,-0.04993526142113396,19.0,N1O11,H11_C24_N_O11,0,24,11,11,1,0
3322,491.048886037,0.0011729718486756318,0.051941875377301425,18.0,N1O11,H13_C24_N_O11,0,24,13,11,1,0
3341,493.064466037,9.41977392542579E-4,-0.09038980314153873,17.0,N1O11,H15_C24_N_O11,0,24,15,11,1,0
3432,503.048856037,0.0010639744646128494,-0.008933525808621693,19.0,N1O11,H13_C25_N_O11,0,25,13,11,1,0
3514,513.033206037,0.0010019759525771383,-0.008615426701445503,21.0,N1O11,H11_C26_N_O11,0,26,11,11,1,0
3530,515.048896037,7.319824324216219E-4,0.06893714420251527,20.0,N1O11,H13_C26_N_O11,0,26,13,11,1,0
3545,517.064556037,0.001021975472588658,0.08786523742254375,19.0,N1O11,H15_C26_N_O11,0,26,15,11,1,0
3694,537.033196037,8.489796244890123E-4,-0.02685122644779354,23.0,N1O11,H11_C28_N_O11,0,28,11,11,1,0
3712,539.048826037,0.001091973792628977,-0.06399049261102965,22.0,N1O11,H13_C28_N_O11,0,28,13,11,1,0
2727,431.012496037,6.159852163548075E-4,0.04875496701259035,14.0,N1O12,H9_C18_N_O12,0,18,9,12,1,0
2751,433.028086037,6.199851203571114E-4,-0.09020200149207139,13.0,N1O12,H11_C18_N_O12,0,18,11,12,1,0
2858,443.012476037,0.0010349751605961458,0.002288874636264649,15.0,N1O12,H9_C19_N_O12,0,19,9,12,1,0
2885,445.028136037,9.409774165420031E-4,0.0245827153287327,14.0,N1O12,H11_C19_N_O12,0,19,11,12,1,0
2958,452.996836037,5.969856723438638E-4,0.02447699216827396,17.0,N1O12,H7_C20_N_O12,0,20,7,12,1,0
2977,455.012446037,0.0018009567770373514,-0.06370375187230323,16.0,N1O12,H9_C20_N_O12,0,20,9,12,1,0
2998,457.028086037,9.279777285345151E-4,-0.08546520706128477,15.0,N1O12,H11_C20_N_O12,0,20,11,12,1,0
3020,459.043776037,6.109853363519276E-4,0.0018865303021201592,14.0,N1O12,H13_C20_N_O12,0,20,13,12,1,0
3036,461.059426037,6.869835123957025E-4,0.0017177828616862236,13.0,N1O12,H15_C20_N_O12,0,20,15,12,1,0
3088,467.012466037,0.0010899738406278249,-0.01924145629570968,17.0,N1O12,H9_C21_N_O12,0,21,9,12,1,0
3108,469.028126037,0.0011419725926577761,0.0020041442176700545,16.0,N1O12,H11_C21_N_O12,0,21,11,12,1,0
3131,471.043806037,8.929785685143557E-4,0.06552681435537884,15.0,N1O12,H13_C21_N_O12,0,21,13,12,1,0
3154,473.059456037,7.33982384422774E-4,0.06509118383588762,14.0,N1O12,H15_C21_N_O12,0,21,15,12,1,0
3201,479.012446037,0.0017489580250074,-0.06051199755029302,18.0,N1O12,H9_C22_N_O12,0,22,9,12,1,0
3220,481.028136037,0.0012689695447309266,0.02274295247768216,17.0,N1O12,H11_C22_N_O12,0,22,11,12,1,0
3247,483.043786037,0.0013619673127844931,0.022494855206059927,16.0,N1O12,H13_C22_N_O12,0,22,13,12,1,0
3338,493.028166037,0.0016859595369711129,0.08303785227626492,18.0,N1O12,H11_C23_N_O12,0,23,11,12,1,0
3359,495.043816037,9.299776805356672E-4,0.08255026864760522,17.0,N1O12,H13_C23_N_O12,0,23,13,12,1,0
3396,499.075056037,6.899834403974306E-4,-0.03863547114283125,15.0,N1O12,H17_C23_N_O12,0,23,17,12,1,0
3431,503.012506037,0.0011879714886842718,0.06165651873229828,20.0,N1O12,H9_C24_N_O12,0,24,9,12,1,0
3443,505.028136037,0.0015889618649152424,0.02166215950692304,19.0,N1O12,H11_C24_N_O12,0,24,11,12,1,0
3460,507.043726037,0.0011719718726750559,-0.09690288523631216,18.0,N1O12,H13_C24_N_O12,0,24,13,12,1,0
3480,509.059396037,9.359775365391232E-4,-0.05737640878101487,17.0,N1O12,H15_C24_N_O12,0,24,15,12,1,0
3499,511.075076037,8.359799364815244E-4,0.0014048817043632723,16.0,N1O12,H17_C24_N_O12,0,24,17,12,1,0
3543,517.028126037,8.339799844803725E-4,0.001818083033064675,20.0,N1O12,H11_C25_N_O12,0,25,11,12,1,0
3559,519.043756037,8.73979024503412E-4,-0.03686394410934952,19.0,N1O12,H13_C25_N_O12,0,25,13,12,1,0
3597,523.075096037,6.639840643824548E-4,0.03960807947147957,17.0,N1O12,H17_C25_N_O12,0,25,17,12,1,0
3608,525.090706037,6.759837763893667E-4,-0.03686220250390171,16.0,N1O12,H19_C25_N_O12,0,25,19,12,1,0
3632,529.028136037,0.001538963064886443,0.020679429491728175,21.0,N1O12,H11_C26_N_O12,0,26,11,12,1,0
3645,531.043796037,9.229778485316352E-4,0.03929242777254461,20.0,N1O12,H13_C26_N_O12,0,26,13,12,1,0
3661,533.059406037,9.009783765189636E-4,-0.036033507351242174,19.0,N1O12,H15_C26_N_O12,0,26,15,12,1,0
3725,541.028136037,7.519819524331417E-4,0.020220759900681676,22.0,N1O12,H11_C27_N_O12,0,27,11,12,1,0
3740,543.043796037,5.799860803340721E-4,0.03842415685828043,21.0,N1O12,H13_C27_N_O12,0,27,13,12,1,0
3797,553.028126037,8.889786645120518E-4,0.0016997328333029555,23.0,N1O12,H11_C28_N_O12,0,28,11,12,1,0
3809,555.043746037,6.60984136380727E-4,-0.05248955635591492,22.0,N1O12,H13_C28_N_O12,0,28,13,12,1,0
3170,475.038646037,6.569842323784229E-4,-0.09214829229242327,14.0,N1O13,H13_C20_N_O13,0,20,13,13,1,0
3356,495.007386037,0.0011119733126404966,-0.007325143156127511,18.0,N1O13,H9_C22_N_O13,0,22,9,13,1,0
3393,499.038726037,8.7197907250226E-4,0.07259156079500878,16.0,N1O13,H13_C22_N_O13,0,22,13,13,1,0
3497,511.038706037,9.229778485316352E-4,0.03175101968236346,17.0,N1O13,H13_C23_N_O13,0,23,13,13,1,0
3557,519.007406037,6.899834403974306E-4,0.031548682941073276,20.0,N1O13,H9_C24_N_O13,0,24,9,13,1,0
3576,521.023046037,0.001455965056838636,0.012091595647028873,19.0,N1O13,H11_C24_N_O13,0,24,11,13,1,0
3593,523.038706037,0.0010549746806076655,0.031022560605369596,18.0,N1O13,H13_C24_N_O13,0,24,13,13,1,0
3660,533.023026037,8.589793844947722E-4,-0.02570245427463231,20.0,N1O13,H11_C25_N_O13,0,25,11,13,1,0
3696,537.054386037,7.029831284049183E-4,0.08593543071543451,18.0,N1O13,H15_C25_N_O13,0,25,15,13,1,0
3750,545.023016037,8.379798884826764E-4,-0.04348440200034716,21.0,N1O13,H11_C26_N_O13,0,26,11,13,1,0
3761,547.038676037,7.94980920457909E-4,-0.025179207036589064,20.0,N1O13,H13_C26_N_O13,0,26,13,13,1,0
3771,549.054326037,8.65979216498804E-4,-0.02522154789390617,19.0,N1O13,H15_C26_N_O13,0,26,15,13,1,0
3829,559.038706037,6.849835603945507E-4,0.029024823830200063,21.0,N1O13,H13_C27_N_O13,0,27,13,13,1,0
3839,561.054386037,7.569818324360216E-4,0.08225940502434506,20.0,N1O13,H15_C27_N_O13,0,27,15,13,1,0
3883,569.023076037,6.739838243882148E-4,0.06379354645196582,23.0,N1O13,H11_C28_N_O13,0,28,11,13,1,0
3911,575.069976037,5.759861763317681E-4,-0.024209227700719062,20.0,N1O13,H17_C28_N_O13,0,28,17,13,1,0
3940,583.038716037,8.399798404838285E-4,0.04498157534031588,23.0,N1O13,H13_C29_N_O13,0,29,13,13,1,0
3980,595.038666037,7.509819764325656E-4,-0.039953706225590614,24.0,N1O13,H13_C30_N_O13,0,30,13,13,1,0
3591,523.002286037,6.919833923985825E-4,-0.03492527752044377,19.0,N1O14,H9_C23_N_O14,0,23,9,14,1,0
3692,537.018006037,7.579818084365976E-4,0.09619789161501144,19.0,N1O14,H11_C24_N_O14,0,24,11,14,1,0
3711,539.033586037,6.379846883674792E-4,-0.03416113668446107,18.0,N1O14,H13_C24_N_O14,0,24,13,14,1,0
3726,541.049286037,5.659864163260082E-4,0.058242383625708105,17.0,N1O14,H15_C24_N_O14,0,24,15,14,1,0
3909,575.033576037,7.419821924273818E-4,-0.049412766782594486,21.0,N1O14,H13_C27_N_O14,0,27,13,14,1,0
3942,583.059876037,5.629864883242802E-4,0.09741366606409944,18.0,N1O15,H17_C26_N_O15,0,26,17,15,1,0
5,177.042596037,9.119781125252994E-4,0.016086524215199034,6.0,N1O3,H7_C9_N_O3,0,9,7,3,1,0
12,179.058236037,0.0010429749686007538,-0.04035558580303614,5.0,N1O3,H9_C9_N_O3,0,9,9,3,1,0
22,181.073886037,0.002168947945249314,-0.04031503466737495,4.0,N1O3,H11_C9_N_O3,0,9,11,3,1,0
62,189.042586037,0.0011179731686439525,-0.03783274522865141,7.0,N1O3,H7_C10_N_O3,0,10,7,3,1,0
75,191.058226037,6.379846883674792E-4,-0.09016099630261211,6.0,N1O3,H9_C10_N_O3,0,10,9,3,1,0
84,193.073886037,5.999856003455917E-4,-0.03780935978033155,5.0,N1O3,H11_C10_N_O3,0,10,11,3,1,0
93,195.089536037,0.0025789381054854687,-0.037798029335451615,4.0,N1O3,H13_C10_N_O3,0,10,13,3,1,0
142,203.058226037,6.089853843507756E-4,-0.08483281050710435,7.0,N1O3,H9_C11_N_O3,0,11,9,3,1,0
182,209.105186037,0.001735958336999912,-0.035618437457858136,4.0,N1O3,H15_C11_N_O3,0,11,15,3,1,0
220,215.058236037,6.449845203715111E-4,-0.03360020123520516,8.0,N1O3,H9_C12_N_O3,0,12,9,3,1,0
507,251.152136037,0.017383582794012944,-0.030539258487953528,4.0,N1O3,H21_C14_N_O3,0,14,21,3,1,0
641,265.167786037,0.03738710270953497,-0.0292041508178647,4.0,N1O3,H23_C15_N_O3,0,15,23,3,1,0
788,279.183436037,0.0027429341695799302,-0.028003094093504623,4.0,N1O3,H25_C16_N_O3,0,16,25,3,1,0
933,293.199096037,0.002480940457429022,0.0071896537819119795,4.0,N1O3,H27_C17_N_O3,0,17,27,3,1,0
1103,307.214736037,0.016012615697223266,-0.025929745572172782,4.0,N1O3,H29_C18_N_O3,0,18,29,3,1,0
1292,321.230406037,0.0018279561290529026,0.03723184284565337,4.0,N1O3,H31_C19_N_O3,0,19,31,3,1,0
10,179.021856037,9.989760245754102E-4,-0.009596593730994602,6.0,N1O4,H5_C8_N_O4,0,8,5,4,1,0
20,181.03750603699999,0.002906930233674392,-0.009898501395594532,5.0,N1O4,H7_C8_N_O4,0,8,7,4,1,0
30,183.053146037,0.002083949985200355,-0.06482270450432137,4.0,N1O4,H9_C8_N_O4,0,8,9,4,1,0
40,185.068806037,0.0011169731926433766,-0.01048258777769962,3.0,N1O4,H11_C8_N_O4,0,8,11,4,1,0
73,191.021856037,0.0012589697847251668,-0.008993735360957461,7.0,N1O4,H5_C9_N_O4,0,9,5,4,1,0
82,193.03750603699999,0.0012149708406998232,-0.009283170110054782,6.0,N1O4,H7_C9_N_O4,0,9,7,4,1,0
91,195.053146037,0.001736958313000488,-0.06083470190166508,5.0,N1O4,H9_C9_N_O4,0,9,9,4,1,0
102,197.068796037,0.002592937769493532,-0.06058797850831539,4.0,N1O4,H11_C9_N_O4,0,9,11,4,1,0
116,199.084456037,7.069830324072223E-4,-0.010116309575817007,3.0,N1O4,H13_C9_N_O4,0,9,13,4,1,0
130,201.100106037,6.829836083933986E-4,-0.010382888618902426,2.0,N1O4,H15_C9_N_O4,0,9,15,4,1,0
155,205.037496037,0.0014249658008207802,-0.05751143185433118,7.0,N1O4,H7_C10_N_O4,0,10,7,4,1,0
167,207.053146037,0.0011159732166428006,-0.057308957730216804,6.0,N1O4,H9_C10_N_O4,0,10,9,4,1,0
180,209.068796037,0.0012149708406998232,-0.05711038774651943,5.0,N1O4,H11_C10_N_O4,0,10,11,4,1,0
192,211.084446037,0.0012199707207027032,-0.05691560992642576,4.0,N1O4,H13_C10_N_O4,0,10,13,4,1,0
218,215.021856037,7.199827204147101E-4,-0.007989885421872449,9.0,N1O4,H5_C11_N_O4,0,11,5,4,1,0
235,217.03750603699999,8.239802244746127E-4,-0.008256637476550723,8.0,N1O4,H7_C11_N_O4,0,11,7,4,1,0
251,219.053146037,0.0010409750165996017,-0.054169502738566314,7.0,N1O4,H9_C11_N_O4,0,11,9,4,1,0
265,221.068806037,8.329800084797965E-4,-0.00877554838683221,6.0,N1O4,H11_C11_N_O4,0,11,11,4,1,0
277,223.084456037,0.0014729646488484277,-0.009027970952262977,5.0,N1O4,H13_C11_N_O4,0,11,13,4,1,0
291,225.100106037,8.70979096501684E-4,-0.009275873028191425,4.0,N1O4,H15_C11_N_O4,0,11,15,4,1,0
323,229.037516037,8.399798404838285E-4,0.035836923745217235,9.0,N1O4,H7_C12_N_O4,0,12,7,4,1,0
340,231.053166037,0.0010229754485892339,0.03520401884864406,8.0,N1O4,H9_C12_N_O4,0,12,9,4,1,0
361,233.068816037,7.759813764469653E-4,0.03458206093816378,7.0,N1O4,H11_C12_N_O4,0,12,11,4,1,0
376,235.084456037,0.0010979736486324328,-0.008567133799294835,6.0,N1O4,H13_C12_N_O4,0,12,13,4,1,0
390,237.100116037,0.0011359727366543205,0.03336986979672255,5.0,N1O4,H15_C12_N_O4,0,12,15,4,1,0
435,243.053146037,6.319848323640233E-4,-0.048820598242067095,9.0,N1O4,H9_C13_N_O4,0,13,9,4,1,0
454,245.068806037,6.629840883818789E-4,-0.007916144186478064,8.0,N1O4,H11_C13_N_O4,0,13,11,4,1,0
474,247.084466037,6.919833923985825E-4,0.03232093114657737,7.0,N1O4,H13_C13_N_O4,0,13,13,4,1,0
505,251.11575603699998,5.81986032335224E-4,-0.008609575319285415,5.0,N1O4,H17_C13_N_O4,0,13,17,4,1,0
559,257.068786037,6.399846403686312E-4,-0.08534680677796237,9.0,N1O4,H11_C14_N_O4,0,14,11,4,1,0
602,261.100106037,6.859835363951265E-4,-0.00799693290954643,7.0,N1O4,H15_C14_N_O4,0,14,15,4,1,0
781,279.053166037,5.799860803340721E-4,0.029148567275904792,12.0,N1O4,H9_C16_N_O4,0,16,9,4,1,0
28,183.016766037,8.429797684855564E-4,-0.034739986641888876,5.0,N1O5,H5_C7_N_O5,0,7,5,5,1,0
38,185.032416037,0.0010309752565938418,-0.03476147655601823,4.0,N1O5,H7_C7_N_O5,0,7,7,5,1,0
51,187.048076037,7.519819524331417E-4,0.018679689584624147,3.0,N1O5,H9_C7_N_O5,0,7,9,5,1,0
63,189.063716037,5.929857683415598E-4,-0.0348030818823036,2.0,N1O5,H11_C7_N_O5,0,7,11,5,1,0
100,197.032416037,0.0021249490012239707,-0.03264437457319584,5.0,N1O5,H7_C8_N_O5,0,8,7,5,1,0
114,199.04806603699998,0.0015919617929169702,-0.03268557256010936,4.0,N1O5,H9_C8_N_O5,0,8,9,5,1,0
128,201.063726037,0.0010489748246042094,0.01700953265103859,3.0,N1O5,H11_C8_N_O5,0,8,11,5,1,0
143,203.079366037,0.001526963352879531,-0.03276551494761017,2.0,N1O5,H13_C8_N_O5,0,8,13,5,1,0
157,205.095006037,6.739838243882148E-4,-0.08156220057752685,1.0,N1O5,H15_C8_N_O5,0,8,15,5,1,0
165,207.016766037,0.0012919689927441743,-0.030712488312326935,7.0,N1O5,H5_C9_N_O5,0,9,5,5,1,0
178,209.032426037,9.929761685719544E-4,0.017069122138825447,6.0,N1O5,H7_C9_N_O5,0,9,7,5,1,0
190,211.04806603699998,0.0015589625848979626,-0.030827100800161798,5.0,N1O5,H9_C9_N_O5,0,9,9,5,1,0
204,213.063716037,0.0012239706247050071,-0.030882780571918893,4.0,N1O5,H11_C9_N_O5,0,9,11,5,1,0
234,217.001126037,8.019807524619409E-4,0.017124335275676764,9.0,N1O5,H3_C10_N_O5,0,10,3,5,1,0
238,217.095026037,6.789837043910947E-4,0.015071740915665868,2.0,N1O5,H15_C9_N_O5,0,9,15,5,1,0
249,219.016766037,6.919833923985825E-4,-0.02902974093714484,8.0,N1O5,H5_C10_N_O5,0,10,5,5,1,0
263,221.032416037,0.0013729670487908291,-0.0290998040355171,7.0,N1O5,H7_C10_N_O5,0,10,7,5,1,0
275,223.04806603699998,0.0014749646008495796,-0.029168600835671733,6.0,N1O5,H9_C10_N_O5,0,10,9,5,1,0
289,225.063716037,0.0014989640248634034,-0.029236165233877898,5.0,N1O5,H11_C10_N_O5,0,10,11,5,1,0
307,227.079366037,9.45977296544883E-4,-0.029302530298381795,4.0,N1O5,H13_C10_N_O5,0,10,13,5,1,0
326,229.095016037,9.579770085517947E-4,-0.029367727561467907,3.0,N1O5,H15_C10_N_O5,0,10,15,5,1,0
339,231.016756037,9.529771285489148E-4,-0.07080871648764553,9.0,N1O5,H5_C11_N_O5,0,11,5,5,1,0
343,231.11065603699998,5.989856243450158E-4,-0.07270110483515373,2.0,N1O5,H17_C10_N_O5,0,10,17,5,1,0
358,233.032416037,0.0013419677927729737,-0.027601310159151158,8.0,N1O5,H7_C11_N_O5,0,11,7,5,1,0
374,235.04806603699998,0.00130296872875051,-0.027679444953942582,7.0,N1O5,H9_C11_N_O5,0,11,9,5,1,0
388,237.063716037,0.0014459652968328762,-0.02775625093627287,6.0,N1O5,H11_C11_N_O5,0,11,11,5,1,0
404,239.079366037,0.001305968656752238,-0.027831761953086103,5.0,N1O5,H13_C11_N_O5,0,11,13,5,1,0
419,241.095006037,6.759837763893667E-4,-0.06938343640876447,4.0,N1O5,H15_C11_N_O5,0,11,15,5,1,0
