peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
2391,439.017446037,0.009406232789211898,-0.2604588973641939,16.0,N1O11,H9_C20_N_O11,0,20,9,11,1,0
2416,441.033276037,0.011771936944855748,0.14869626301457609,15.0,N1O11,H11_C20_N_O11,0,20,11,11,1,0
2526,451.017646037,0.009523154978962667,0.18991274696416427,17.0,N1O11,H9_C21_N_O11,0,21,9,11,1,0
2551,453.033286037,0.009056455149729695,0.16683100848434693,16.0,N1O11,H11_C21_N_O11,0,21,11,11,1,0
2574,455.048986037,0.009845044798927798,0.2758076689005808,15.0,N1O11,H13_C21_N_O11,0,21,13,11,1,0
2662,463.017456037,0.009489255148463866,-0.22536083377243285,18.0,N1O11,H9_C22_N_O11,0,22,9,11,1,0
2684,465.033376037,0.01419201518734231,0.35606046472995867,17.0,N1O11,H11_C22_N_O11,0,22,11,11,1,0
2818,477.033376037,0.01894501626864494,0.3471035954805666,18.0,N1O11,H11_C23_N_O11,0,23,11,11,1,0
2877,483.080306037,0.01026546612502233,0.3008982114108301,15.0,N1O11,H17_C23_N_O11,0,23,17,11,1,0
2911,487.017566037,0.008460795468371871,0.011609437640643847,20.0,N1O11,H9_C24_N_O11,0,24,9,11,1,0
3003,497.095846037,0.0117341052659951,0.07098027547955992,15.0,N1O11,H19_C24_N_O11,0,24,19,11,1,0
3042,503.048946037,0.014784742180416364,0.16997550782156348,19.0,N1O11,H13_C25_N_O11,0,25,13,11,1,0
3119,515.048916037,0.010863785686451482,0.1077684048104146,20.0,N1O11,H13_C26_N_O11,0,26,13,11,1,0
3187,527.048856037,0.010277398074214092,-0.008526723744434214,21.0,N1O11,H13_C27_N_O11,0,27,13,11,1,0
2441,443.012566037,0.008663877311817713,0.20544338241749557,15.0,N1O12,H9_C19_N_O12,0,19,9,12,1,0
2596,457.027906037,0.0093659424263366,-0.479314276245817,15.0,N1O12,H11_C20_N_O12,0,20,11,12,1,0
2707,467.012296037,0.010192749095995426,-0.38325757479875994,17.0,N1O12,H9_C21_N_O12,0,21,9,12,1,0
2757,471.043956037,0.011842396485924679,0.3839684124501911,15.0,N1O12,H13_C21_N_O12,0,21,13,12,1,0
2857,481.028116037,0.01316330656975646,-0.01883465782140242,17.0,N1O12,H11_C22_N_O12,0,22,11,12,1,0
2964,493.028156037,0.009392261598632119,0.06275503662208784,18.0,N1O12,H11_C23_N_O12,0,23,11,12,1,0
3066,507.043926037,0.009323554850328139,0.29754029634441337,18.0,N1O12,H13_C24_N_O12,0,24,13,12,1,0
3140,519.043686037,0.010182945050860726,-0.17172735618915655,19.0,N1O12,H13_C25_N_O12,0,25,13,12,1,0
3209,531.0439060369999,0.010144799642555768,0.24643160096893035,20.0,N1O12,H13_C26_N_O12,0,26,13,12,1,0
3268,543.043766037,0.009202537127288055,-0.016820007169514303,21.0,N1O12,H13_C27_N_O12,0,27,13,12,1,0
3313,555.043796037,0.011564360586109894,0.03759342983170787,22.0,N1O12,H13_C28_N_O12,0,28,13,12,1,0
3154,521.023216037,0.010858660302160194,0.3383726379065641,19.0,N1O13,H11_C24_N_O13,0,24,11,13,1,0
3220,533.023176037,0.010694825330177052,0.25571120757203897,20.0,N1O13,H11_C25_N_O13,0,25,11,13,1,0
3274,545.023196037,0.010028515142001586,0.286776785296466,21.0,N1O13,H11_C26_N_O13,0,26,11,13,1,0
1378,359.040466037,0.008909148945317994,-0.05499658626774694,20.0,N1O1S1,H9_C24_N_O_S,0,24,9,1,1,1
1842,395.040446037,0.008692249365911871,-0.10061248251689538,23.0,N1O1S1,H9_C27_N_O_S,0,27,9,1,1,1
1902,399.071616037,0.009817566191729394,-0.4257230860965755,21.0,N1O1S1,H13_C27_N_O_S,0,27,13,1,1,1
1998,407.040376037,0.016139033759143304,-0.26961944422482925,24.0,N1O1S1,H9_C28_N_O_S,0,28,9,1,1,1
2051,411.071716037,0.012001395932342254,-0.1700287255268866,22.0,N1O1S1,H13_C28_N_O_S,0,28,13,1,1,1
2153,419.040286037,0.023232944139681296,-0.47667493226813523,25.0,N1O1S1,H9_C29_N_O_S,0,29,9,1,1,1
2180,421.056006037,0.017283355087060193,-0.30832002898049177,24.0,N1O1S1,H11_C29_N_O_S,0,29,11,1,1,1
2206,423.071666037,0.013261251538229105,-0.2833893394195888,23.0,N1O1S1,H13_C29_N_O_S,0,29,13,1,1,1
2470,445.056096037,0.02009979979150905,-0.08947186734025091,26.0,N1O1S1,H11_C31_N_O_S,0,31,11,1,1,1
2734,469.055916037,0.011571105769162567,-0.46864348677470613,28.0,N1O1S1,H11_C33_N_O_S,0,33,11,1,1,1
2822,477.118576037,0.0100458896150316,-0.33558953255185736,24.0,N1O1S1,H19_C33_N_O_S,0,33,19,1,1,1
2859,481.056206037,0.01094944405505619,0.1458873186587755,29.0,N1O1S1,H11_C34_N_O_S,0,34,11,1,1,1
2967,493.056066037,0.019419412699571485,-0.14160661388040538,30.0,N1O1S1,H11_C35_N_O_S,0,35,11,1,1,1
3141,519.071786037,0.009577116443384057,2.0421070597035083E-4,31.0,N1O1S1,H13_C37_N_O_S,0,37,13,1,1,1
3282,547.103336037,0.009349580753795281,0.45687529864275367,31.0,N1O1S1,H17_C39_N_O_S,0,39,17,1,1,1
1,201.078926037,0.008011906605308827,-0.26188721543652677,7.0,N1O2,H11_C12_N_O2,0,12,11,2,1,0
44,211.063366037,0.012436702356528252,0.1772643007314576,9.0,N1O2,H9_C13_N_O2,0,13,9,2,1,0
177,235.063356037,0.008763305674945522,0.11662387727965248,11.0,N1O2,H9_C15_N_O2,0,15,9,2,1,0
648,297.079106037,0.008136549267471756,0.42864004037381154,15.0,N1O2,H11_C20_N_O2,0,20,11,2,1,0
1586,375.035396037,0.008365585402228974,-0.011694895975222408,20.0,N1O2S1,H9_C24_N_O2_S,0,24,9,2,1,1
1763,389.050946037,0.009075705179220264,-0.26849953970262475,20.0,N1O2S1,H11_C25_N_O2_S,0,25,11,2,1,1
2047,411.035316037,0.00856174814738671,-0.2053010937908703,23.0,N1O2S1,H9_C27_N_O2_S,0,27,9,2,1,1
2529,451.066496037,0.008849281183097196,-0.45344533848951024,24.0,N1O2S1,H13_C30_N_O2_S,0,30,13,2,1,1
2642,461.050866037,0.00885985591143205,-0.40008600687108375,26.0,N1O2S1,H11_C31_N_O2_S,0,31,11,2,1,1
0,201.042636037,0.011823808016349286,0.21312892049754048,8.0,N1O3,H7_C11_N_O3,0,11,7,3,1,0
8,203.05827603699998,0.013865456936841734,0.1614019414316879,7.0,N1O3,H9_C11_N_O3,0,11,9,3,1,0
16,205.073876037,0.007653286569640789,-0.08435984318847364,6.0,N1O3,H11_C11_N_O3,0,11,11,3,1,0
54,213.042586037,0.017222419962708208,-0.033570752814937745,9.0,N1O3,H7_C12_N_O3,0,12,7,3,1,0
65,215.058326037,0.010871083306134354,0.38489093408907643,8.0,N1O3,H9_C12_N_O3,0,12,9,3,1,0
75,217.073926037,0.013573558969732146,0.15063992524723216,7.0,N1O3,H11_C12_N_O3,0,12,11,3,1,0
129,227.05827603699998,0.01245019954283891,0.14434179871427696,9.0,N1O3,H9_C13_N_O3,0,13,9,3,1,0
143,229.073976037,0.0070819920717568536,0.3610187477840266,8.0,N1O3,H11_C13_N_O3,0,13,11,3,1,0
190,237.042636037,0.011211346759207578,0.18076073025891254,11.0,N1O3,H7_C14_N_O3,0,14,7,3,1,0
204,239.058266037,0.01647403201371636,0.09526547807330844,10.0,N1O3,H9_C14_N_O3,0,14,9,3,1,0
218,241.073896037,0.01032821201388441,0.011199885289115152,9.0,N1O3,H11_C14_N_O3,0,14,11,3,1,0
264,249.04269603699998,0.008364320254143767,0.412973364084883,12.0,N1O3,H7_C15_N_O3,0,15,7,3,1,0
275,251.058306037,0.012242756178096621,0.2500375350115459,11.0,N1O3,H9_C15_N_O3,0,15,9,3,1,0
357,263.058276037,0.016289061225474133,0.12458836296613461,12.0,N1O3,H9_C16_N_O3,0,16,9,3,1,0
370,265.073976037,0.010487310353278996,0.3119883786542063,11.0,N1O3,H11_C16_N_O3,0,16,11,3,1,0
480,279.089526037,0.008874021477863196,-0.06225242589526157,11.0,N1O3,H13_C17_N_O3,0,17,13,3,1,0
551,287.058216037,0.010812467051588143,-0.09484487279942112,14.0,N1O3,H9_C18_N_O3,0,18,9,3,1,0
572,289.073836037,0.009255414179064982,-0.19821925367848317,13.0,N1O3,H11_C18_N_O3,0,18,11,3,1,0
591,291.089436037,0.010942453344612316,-0.36886944954010414,12.0,N1O3,H13_C18_N_O3,0,18,13,3,1,0
693,301.073986037,0.008249716934198768,0.30789774035996514,14.0,N1O3,H11_C19_N_O3,0,19,11,3,1,0
717,303.089406037,0.007160206186264499,-0.45324579903739076,13.0,N1O3,H13_C19_N_O3,0,19,13,3,1,0
789,311.058316037,0.01032333215698432,0.23395613052886055,16.0,N1O3,H9_C20_N_O3,0,20,9,3,1,0
815,313.073796037,0.011551889840698555,-0.31078934477397413,15.0,N1O3,H11_C20_N_O3,0,20,11,3,1,0
840,315.089576037,0.010360577298188215,0.10354515804691612,14.0,N1O3,H13_C20_N_O3,0,20,13,3,1,0
1069,335.058156037,0.008589932645834812,-0.2603309259407211,18.0,N1O3,H9_C22_N_O3,0,22,9,3,1,0
1095,337.073886037,0.009766574926720986,-0.02165697266531418,17.0,N1O3,H11_C22_N_O3,0,22,11,3,1,0
1123,339.089516037,0.010606264964212473,-0.08072794562462235,16.0,N1O3,H13_C22_N_O3,0,22,13,3,1,0
2819,477.046086037,0.009656455891768034,0.25343463369395786,26.0,N1O3S1,H11_C31_N_O3_S,0,31,11,3,1,1
7,203.021876037,0.01543247071922175,0.09004940930642599,8.0,N1O4,H5_C10_N_O4,0,10,5,4,1,0
14,205.037526037,0.03026254339423831,0.08880325641902427,7.0,N1O4,H7_C10_N_O4,0,10,7,4,1,0
22,207.053176037,0.01879133658237002,0.08758136597584647,6.0,N1O4,H9_C10_N_O4,0,10,9,4,1,0
33,209.068856037,0.008004165672280732,0.2298764191580339,5.0,N1O4,H11_C10_N_O4,0,10,11,4,1,0
63,215.021846037,0.010631881655360949,-0.05449678817328979,9.0,N1O4,H5_C11_N_O4,0,11,5,4,1,0
74,217.03750603699999,0.013408561152743463,-0.008256637476550723,8.0,N1O4,H7_C11_N_O4,0,11,7,4,1,0
84,219.053156037,0.018996767986545534,-0.008518480284545726,7.0,N1O4,H9_C11_N_O4,0,11,9,4,1,0
94,221.068806037,0.01187000808712665,-0.00877554838683221,6.0,N1O4,H11_C11_N_O4,0,11,11,4,1,0
141,229.037536037,0.019730680049764582,0.12315885200058796,9.0,N1O4,H7_C12_N_O4,0,12,7,4,1,0
154,231.053186037,0.01892042942849844,0.12176417245173465,8.0,N1O4,H9_C12_N_O4,0,12,9,4,1,0
165,233.068826037,0.009221538219284769,0.07748784043424282,7.0,N1O4,H11_C12_N_O4,0,12,11,4,1,0
178,235.084536037,0.007406698636515467,0.3317359845213031,6.0,N1O4,H13_C12_N_O4,0,12,13,4,1,0
215,241.037546037,0.012470059980704822,0.1585147236798922,10.0,N1O4,H7_C13_N_O4,0,13,7,4,1,0
232,243.053166037,0.019119289564856715,0.03346592905918862,9.0,N1O4,H9_C13_N_O4,0,13,9,4,1,0
244,245.06883603699998,0.015267493362849,0.11449844227712144,8.0,N1O4,H11_C13_N_O4,0,13,11,4,1,0
253,247.084476037,0.010404035646430517,0.07279291805710818,7.0,N1O4,H13_C13_N_O4,0,13,13,4,1,0
298,255.053206037,0.022112575372816974,0.18872140736587165,10.0,N1O4,H9_C14_N_O4,0,14,9,4,1,0
317,257.06888603699997,0.014998286218809428,0.3036540172859253,9.0,N1O4,H11_C14_N_O4,0,14,11,4,1,0
333,259.084436037,0.007421426869884778,-0.08496843870864391,8.0,N1O4,H13_C14_N_O4,0,14,13,4,1,0
348,261.100006037,0.007267685801762057,-0.3909919480855339,7.0,N1O4,H15_C14_N_O4,0,14,15,4,1,0
367,265.037566037,0.013067810054990497,0.21962169685913474,12.0,N1O4,H7_C15_N_O4,0,15,7,4,1,0
382,267.053226037,0.018421180169418266,0.2551326603086556,11.0,N1O4,H9_C15_N_O4,0,15,9,4,1,0
399,269.068776037,0.015605250390470395,-0.11870570958001275,10.0,N1O4,H11_C15_N_O4,0,15,11,4,1,0
417,271.084336037,0.012010719153002522,-0.45009609106303283,9.0,N1O4,H13_C15_N_O4,0,15,13,4,1,0
462,277.037446037,0.015817764577861482,-0.22304566000270093,13.0,N1O4,H7_C16_N_O4,0,16,7,4,1,0
479,279.053166037,0.024020272050896845,0.029148567275904792,12.0,N1O4,H9_C16_N_O4,0,16,9,4,1,0
512,283.084506037,0.011620497696025522,0.16951121995971027,10.0,N1O4,H13_C16_N_O4,0,16,13,4,1,0
532,285.10013603699997,0.00732210421993929,0.0979024434657757,9.0,N1O4,H15_C16_N_O4,0,16,15,4,1,0
569,289.037476037,0.014400723700169807,-0.10999265718613901,14.0,N1O4,H7_C17_N_O4,0,17,7,4,1,0
588,291.053096037,0.018015316571560268,-0.2125591545061209,13.0,N1O4,H9_C17_N_O4,0,17,9,4,1,0
608,293.06888603699997,0.01835977786100247,0.26635376078270445,12.0,N1O4,H11_C17_N_O4,0,17,11,4,1,0
626,295.084346037,0.01467810145017207,-0.37959993990963425,11.0,N1O4,H13_C17_N_O4,0,17,13,4,1,0
690,301.03754603699997,0.008705337339903864,0.12692104516895233,15.0,N1O4,H7_C18_N_O4,0,18,7,4,1,0
714,303.053156037,0.018909650094004252,-0.006157335615210955,14.0,N1O4,H9_C18_N_O4,0,18,9,4,1,0
734,305.068716037,0.019888305224811973,-0.3013747236973049,13.0,N1O4,H11_C18_N_O4,0,18,11,4,1,0
754,307.084526037,0.012393816905532082,0.221391813041666,12.0,N1O4,H13_C18_N_O4,0,18,13,4,1,0
770,309.100196037,0.00879639731111496,0.28441263090939256,11.0,N1O4,H15_C18_N_O4,0,18,15,4,1,0
812,313.037626037,0.007555273399115032,0.37761594828071543,16.0,N1O4,H7_C19_N_O4,0,19,7,4,1,0
836,315.053076037,0.01891924953297962,-0.2598482803156234,15.0,N1O4,H9_C19_N_O4,0,19,9,4,1,0
862,317.068716037,0.017509741572054052,-0.2899686892907265,14.0,N1O4,H11_C19_N_O4,0,19,11,4,1,0
885,319.084456037,0.012716586531982344,-0.006311808611547018,13.0,N1O4,H13_C19_N_O4,0,19,13,4,1,0
908,321.09995603699997,0.010037845182867164,-0.47364690399496273,12.0,N1O4,H15_C19_N_O4,0,19,15,4,1,0
927,323.115776037,0.007823576865950883,0.05520621797316415,11.0,N1O4,H17_C19_N_O4,0,19,17,4,1,0
974,327.053086037,0.01442772830309909,-0.21973802741196466,16.0,N1O4,H9_C20_N_O4,0,20,9,4,1,0
1000,329.068686037,0.018181306728421717,-0.37056093502537757,15.0,N1O4,H11_C20_N_O4,0,20,11,4,1,0
1053,333.100006037,0.010729066170941408,-0.30647852943662685,13.0,N1O4,H15_C20_N_O4,0,20,15,4,1,0
1119,339.053066037,0.016090272701271623,-0.2709487369186307,17.0,N1O4,H9_C21_N_O4,0,21,9,4,1,0
1149,341.068776037,0.014600859214921257,-0.09364680155251938,16.0,N1O4,H11_C21_N_O4,0,21,11,4,1,0
1177,343.084316037,0.010750911288552847,-0.4139332326392446,15.0,N1O4,H13_C21_N_O4,0,21,13,4,1,0
1230,347.11571603699997,0.007637733091428835,-0.12146381754504175,13.0,N1O4,H17_C21_N_O4,0,21,17,4,1,0
1272,351.053286037,0.009261187482860825,0.36499871990478505,18.0,N1O4,H9_C22_N_O4,0,22,9,4,1,0
1323,355.08437603699997,0.008522620629516954,-0.230970455411624,16.0,N1O4,H13_C22_N_O4,0,22,13,4,1,0
1434,363.05312603699997,0.010121668916243186,-0.08777227833500392,19.0,N1O4,H9_C23_N_O4,0,23,9,4,1,0
1457,365.068856037,0.009627111958417044,0.13164639817531062,18.0,N1O4,H11_C23_N_O4,0,23,11,4,1,0
1484,367.08446603699997,0.0111220805019933,0.021755210847092483,17.0,N1O4,H13_C23_N_O4,0,23,13,4,1,0
1589,375.053146037,0.009457738979721292,-0.03163818287607148,20.0,N1O4,H9_C24_N_O4,0,24,9,4,1,0
1616,377.068936037,0.010674593191121686,0.3396195967627501,19.0,N1O4,H11_C24_N_O4,0,24,11,4,1,0
21,207.016806037,0.014880358048775272,0.16250854531741082,7.0,N1O5,H5_C9_N_O5,0,9,5,5,1,0
31,209.032426037,0.018016012232501998,0.017069122138825447,6.0,N1O5,H7_C9_N_O5,0,9,7,5,1,0
42,211.048096037,0.0153952528588391,0.11132059679894836,5.0,N1O5,H9_C9_N_O5,0,9,9,5,1,0
82,219.016786037,0.008109312777561896,0.06228746332300878,8.0,N1O5,H5_C10_N_O5,0,10,5,5,1,0
92,221.032426037,0.020055120626516064,0.016142427945858403,7.0,N1O5,H7_C10_N_O5,0,10,7,5,1,0
105,223.048116037,0.023124049331581686,0.1949982845999647,6.0,N1O5,H9_C10_N_O5,0,10,9,5,1,0
117,225.063686037,0.011393330297523546,-0.1625317733120084,5.0,N1O5,H11_C10_N_O5,0,10,11,5,1,0
152,231.016806037,0.01716222142052982,0.14562576901164073,9.0,N1O5,H5_C11_N_O5,0,11,5,5,1,0
163,233.032446037,0.0213900803332887,0.10113613111886911,8.0,N1O5,H7_C11_N_O5,0,11,7,5,1,0
175,235.048096037,0.013569088325150724,0.0999540111161858,7.0,N1O5,H9_C11_N_O5,0,11,9,5,1,0
192,237.063706037,0.01068691389201618,-0.06993900614543966,6.0,N1O5,H11_C11_N_O5,0,11,11,5,1,0
206,239.079376037,0.007405460769251503,0.013995351900281798,5.0,N1O5,H13_C11_N_O5,0,11,13,5,1,0
231,243.016746037,0.008954210041808405,-0.10846166124403857,10.0,N1O5,H5_C12_N_O5,0,12,5,5,1,0
243,245.032456037,0.02034125893024043,0.13699409687773842,9.0,N1O5,H7_C12_N_O5,0,12,7,5,1,0
251,247.048056037,0.015586048102417004,-0.06681291180725643,8.0,N1O5,H9_C12_N_O5,0,12,9,5,1,0
265,249.063756037,0.013182788486227604,0.13418251023686392,7.0,N1O5,H11_C12_N_O5,0,12,11,5,1,0
314,257.032356037,0.02390270535174418,-0.2584577327425414,10.0,N1O5,H7_C13_N_O5,0,13,7,5,1,0
331,259.048106037,0.02396272997868713,0.12929644824707764,9.0,N1O5,H9_C13_N_O5,0,13,9,5,1,0
346,261.063776037,0.011733835867885312,0.20462432911897133,8.0,N1O5,H11_C13_N_O5,0,13,11,5,1,0
381,267.016826037,0.00864717462901084,0.20089370699150128,12.0,N1O5,H5_C14_N_O5,0,14,5,5,1,0
397,269.032366037,0.015932565683760502,-0.20975914845979232,11.0,N1O5,H7_C14_N_O5,0,14,7,5,1,0
415,271.047956037,0.02985973865846234,-0.4298353755804378,10.0,N1O5,H9_C14_N_O5,0,14,9,5,1,0
435,273.063676037,0.025904759570303058,-0.170582922924517,9.0,N1O5,H11_C14_N_O5,0,14,11,5,1,0
450,275.079326037,0.007809244204489615,-0.16960198604622798,8.0,N1O5,H13_C14_N_O5,0,14,13,5,1,0
477,279.016806037,0.00810567078792577,0.12057338223873244,13.0,N1O5,H5_C15_N_O5,0,15,5,5,1,0
493,281.032346037,0.02392070387356016,-0.27196869340971264,12.0,N1O5,H7_C15_N_O5,0,15,7,5,1,0
510,283.048106037,0.02459999291244264,0.11833324202260559,11.0,N1O5,H9_C15_N_O5,0,15,9,5,1,0
530,285.063746037,0.024656051589997192,0.08215706246929269,10.0,N1O5,H11_C15_N_O5,0,15,11,5,1,0
552,287.079256037,0.015538855691766877,-0.4063477160289682,9.0,N1O5,H13_C15_N_O5,0,15,13,5,1,0
624,295.048016037,0.030461618367063886,-0.1915145904839537,12.0,N1O5,H9_C16_N_O5,0,16,9,5,1,0
671,299.079276037,0.014137269399310145,-0.3231718402034138,10.0,N1O5,H13_C16_N_O5,0,16,13,5,1,0
694,301.095066037,0.007947708012715481,0.1437154070318335,9.0,N1O5,H15_C16_N_O5,0,16,15,5,1,0
730,305.032346037,0.01575900168890108,-0.25057014756159013,14.0,N1O5,H7_C17_N_O5,0,17,7,5,1,0
753,307.047976037,0.03452393725651185,-0.31430267420325353,13.0,N1O5,H9_C17_N_O5,0,17,9,5,1,0
769,309.063736037,0.025763676803237733,0.04342146441449012,12.0,N1O5,H11_C17_N_O5,0,17,11,5,1,0
791,311.079286037,0.020952860841512943,-0.2785592095595942,11.0,N1O5,H13_C17_N_O5,0,17,13,5,1,0
816,313.095056037,0.012999348834077717,0.10626804657081487,10.0,N1O5,H15_C17_N_O5,0,17,15,5,1,0
881,319.048106037,0.023024719861430887,0.10498103390036158,14.0,N1O5,H9_C18_N_O5,0,18,9,5,1,0
905,321.063636037,0.022296233271536816,-0.26966616675836735,13.0,N1O5,H11_C18_N_O5,0,18,11,5,1,0
925,323.079376037,0.016965403935662222,0.010356587945535439,12.0,N1O5,H13_C18_N_O5,0,18,13,5,1,0
947,325.094926037,0.01182317714735801,-0.2975377105879572,11.0,N1O5,H15_C18_N_O5,0,18,15,5,1,0
997,329.032366037,0.011043678831839598,-0.17150896335133925,16.0,N1O5,H7_C19_N_O5,0,19,7,5,1,0
1025,331.048086037,0.021486112234171587,0.040761450068797576,15.0,N1O5,H9_C19_N_O5,0,19,9,5,1,0
1049,333.063766037,0.02125369668768272,0.13036542675860197,14.0,N1O5,H11_C19_N_O5,0,19,11,5,1,0
1072,335.079286037,0.015552925775323669,-0.25860745095195514,13.0,N1O5,H13_C19_N_O5,0,19,13,5,1,0
1097,337.094956037,0.012745255265007534,-0.19795015867394172,12.0,N1O5,H15_C19_N_O5,0,19,15,5,1,0
1124,339.110676037,0.01362859802659269,0.009430549456820887,11.0,N1O5,H17_C19_N_O5,0,19,17,5,1,0
1146,341.032376037,0.008585891674187988,-0.13615129600308337,17.0,N1O5,H7_C20_N_O5,0,20,7,5,1,0
1173,343.048176037,0.01658585951009974,0.30168940475098516,16.0,N1O5,H9_C20_N_O5,0,20,9,5,1,0
1200,345.063716037,0.02455965139802751,-0.01906894200809788,15.0,N1O5,H11_C20_N_O5,0,20,11,5,1,0
1228,347.079246037,0.019019636134953638,-0.36491378101928035,14.0,N1O5,H13_C20_N_O5,0,20,13,5,1,0
1254,349.095066037,0.012870286678873197,0.12395477387296533,13.0,N1O5,H15_C20_N_O5,0,20,15,5,1,0
1293,353.032276037,0.00920520723766735,-0.4147836046380156,18.0,N1O5,H7_C21_N_O5,0,21,7,5,1,0
1319,355.047956037,0.019836427333113124,-0.32814158764325524,17.0,N1O5,H9_C21_N_O5,0,21,9,5,1,0
1349,357.063726037,0.04513032498441992,0.009578122153438036,16.0,N1O5,H11_C21_N_O5,0,21,11,5,1,0
1383,359.079376037,0.015789256119661102,0.009318273882070936,15.0,N1O5,H13_C21_N_O5,0,21,13,5,1,0
1413,361.094966037,0.00892496159133177,-0.15709994693833815,14.0,N1O5,H15_C21_N_O5,0,21,15,5,1,0
1480,367.048066037,0.013725233515645606,-0.017725198901672623,18.0,N1O5,H9_C22_N_O5,0,22,9,5,1,0
1510,369.063546037,0.015609110626676475,-0.4784541901031973,17.0,N1O5,H11_C22_N_O5,0,22,11,5,1,0
