peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
473,337.073806037,0.04143890710871779,-0.2589937230302163,17.0,N1O3,H11_C22_N_O3,0,22,11,3,1,0
484,339.089566037,0.022642219566692625,0.06672573337884917,16.0,N1O3,H13_C22_N_O3,0,22,13,3,1,0
526,345.042626037,0.01956050935933822,0.09519983204246953,20.0,N1O3,H7_C23_N_O3,0,23,7,3,1,0
538,347.058186037,0.03016703906627797,-0.1648887775201512,19.0,N1O3,H9_C23_N_O3,0,23,9,3,1,0
550,349.073826037,0.032972480252330474,-0.19279589283215381,18.0,N1O3,H11_C23_N_O3,0,23,11,3,1,0
562,351.089516037,0.012513607619202966,-0.07796871954908959,17.0,N1O3,H13_C23_N_O3,0,23,13,3,1,0
610,359.058206037,0.03513612494897143,-0.10367678385219198,20.0,N1O3,H9_C24_N_O3,0,24,9,3,1,0
625,361.073816037,0.04112446915879649,-0.21408364869861987,19.0,N1O3,H11_C24_N_O3,0,24,11,3,1,0
637,363.089526037,0.025627130622949714,-0.04785045778487025,18.0,N1O3,H13_C24_N_O3,0,24,13,3,1,0
697,371.058236037,0.02301082758703225,-0.019474032199712773,21.0,N1O3,H9_C25_N_O3,0,25,9,3,1,0
713,373.073776037,0.02920334149051744,-0.31441502318553466,20.0,N1O3,H11_C25_N_O3,0,25,11,3,1,0
729,375.089486037,0.018434794682301983,-0.1529608325113091,19.0,N1O3,H13_C25_N_O3,0,25,13,3,1,0
781,383.058186037,0.028092575248582836,-0.14939244770107749,22.0,N1O3,H9_C26_N_O3,0,26,9,3,1,0
797,385.073906037,0.04278951317966623,0.03298068192704294,21.0,N1O3,H11_C26_N_O3,0,26,11,3,1,0
813,387.089446037,0.02675853545671292,-0.2515542622079244,20.0,N1O3,H13_C26_N_O3,0,26,13,3,1,0
870,395.058256037,0.024912104531337194,0.0323344716243539,23.0,N1O3,H9_C27_N_O3,0,27,9,3,1,0
885,397.073896037,0.029617609278711966,0.006799741976506811,22.0,N1O3,H11_C27_N_O3,0,27,11,3,1,0
900,399.089406037,0.022107921052759886,-0.34421860851468494,21.0,N1O3,H13_C27_N_O3,0,27,13,3,1,0
956,407.058226037,0.02788508675854543,-0.04231827023620894,24.0,N1O3,H9_C28_N_O3,0,28,9,3,1,0
